BloodID,CqGAPDH,U_PlateID,CqTelomere,EffGAPDH,EffTelomere,RTL,ID,Whodunnit,BirdID,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
1060,23.2235,7_39,15.1345,1.9315,1.8555,1.008695398,350,EAF,1893,SA,24.8,,16.0,,2001,41,1081,16/08/2002,101,ABX,3274,0,11/12/2005
1115,23.4085,8_26,16.858,1.96,1.766,0.647380984,854,EAF,1741,FL,23.6,,14.0,,2002,41,1104,11/09/2002,75,FL,818,0,11/09/2002
1115,23.7595,8_37,17.344,1.8465,1.7865,0.631012221,1113,EAF,1741,FL,23.6,,14.0,,2002,41,1104,11/09/2002,75,FL,818,0,11/09/2002
1048,23.6895,8_26,16.8295,1.914,1.7935,0.764471108,853,EAF,1700,SA,24.2,,15.0,,2001,41,1074,07/08/2002,72,ABX,816,0,01/08/2005
1048,24.2645,8_28,16.375,1.8985,1.7595,1.432833493,893,EAF,1700,SA,24.2,,15.0,,2001,41,1074,07/08/2002,72,ABX,816,0,01/08/2005
1056,23.0585,8_19,14.562,2.009,1.813,1.664072368,718,EAF,1706,SA,26.9,,15.8,,2001,41,1080,15/08/2002,72,ABX,816,1,06/09/2002
1046,23.3905,7_44,17.11,1.899,1.814,0.420957158,436,EAF,1682,SA,25.5,,16.2,,2001,41,1074,07/08/2002,-3,FLOAT,6232,1,07/08/2008
1067,23.3695,7_36,15.706,1.8905,1.797,1.036957256,284,EAF,1711,SA,25.6,,17.5,,2001,41,1084,19/08/2002,77,ABX,819,1,18/11/2005
1016,23.367,7_46,14.7095,1.8895,1.793,1.432941635,479,EAF,1669,A,25.2,,15.3,,2001,41,1057,24/07/2002,71,SEEN1,815,0,20/01/2015
1144,23.2125,7_38,15.9535,1.9265,1.8275,0.80457959,328,EAF,1188,A,25.1,,16.9,,1996,41,1115,19/09/2002,71,BrM,815,1,12/08/2010
1143,22.8555,7_30,15.5065,1.907,1.827,0.700225855,154,EAF,1753,SA,24.0,,14.6,,2002,41,1115,19/09/2002,71,AB,815,0,18/07/2011
1142,23.985,7_42,17.2655,1.934,1.831,0.437672372,394,EAF,1244,A,22.5,,15.9,,1997,41,1113,18/09/2002,71,BrF,815,0,17/07/2008
1053,23.1015,8_14,15.391,1.9595,1.7985,1.459466831,609,EAF,1703,CH,23.5,,15.2,,2002,41,1078,13/08/2002,71,CH,815,0,08/07/2003
1116,23.314,7_27,16.617,1.9015,1.8075,0.565351421,109,EAF,1742,FL,25.1,,15.5,,2002,41,1104,11/09/2002,112,FL,834,1,28/08/2008
1098,23.416,7_33,15.477,1.9105,1.807,1.702957642,218,EAF,1731,FL,25.1,,17.0,,2002,41,1097,01/09/2002,80,FL,820,1,25/07/2013
1098,23.302,7_34,14.8215,1.8895,1.8315,1.505047485,240,EAF,1731,FL,25.1,,17.0,,2002,41,1097,01/09/2002,80,FL,820,1,25/07/2013
1098,23.3565,7_43,14.7775,1.9015,1.825,1.599863765,415,EAF,1731,FL,25.1,,17.0,,2002,41,1097,01/09/2002,80,FL,820,1,25/07/2013
6,23.111,8_6,16.4315,1.9705,1.826,0.643512692,1264,EAF,1892,A,24.0,,15.5,RB,2001,41,1121,27/09/2002,82,ABX,3269,0,30/12/2004
1093,23.5005,8_11,15.8175,1.8955,1.832,1.027398658,543,EAF,1727,SA,26.4,,16.0,,2001,41,1096,31/08/2002,157,ABX,849,1,31/08/2002
1026,23.3875,7_46,14.9565,1.896,1.808,1.267926201,480,EAF,1436,A,23.7,,16.5,,1999,41,1062,29/07/2002,147,BrF,848,0,29/07/2002
1094,23.329,8_13,15.607,1.9165,1.854,1.495740879,588,EAF,1728,SA,26.0,,16.5,,2001,41,1096,31/08/2002,155,U,3280,1,01/01/2005
1094,23.1235,8_24,14.899,1.9415,1.825,1.864957874,807,EAF,1728,SA,26.0,,16.5,,2001,41,1096,31/08/2002,155,U,3280,1,01/01/2005
1078,23.2435,7_44,16.796,1.911,1.815,0.459487682,437,EAF,1716,FL,24.8,,15.0,,2002,41,1089,23/08/2002,165,FL,852,0,14/09/2015
1064,23.083,7_35,16.7495,1.96,1.838,0.342350882,262,EAF,1709,SA,24.6,,15.0,,2001,41,1082,17/08/2002,116,ABX,836,1,29/08/2005
1044,23.689,8_15,15.3965,1.926,1.795,2.854369111,630,EAF,1680,CH,22.5,,13.5,,2002,41,1072,03/08/2002,137,CH,845,1,03/08/2002
1044,23.492,8_26,16.56,1.903,1.777,0.792203326,852,EAF,1680,CH,22.5,,13.5,,2002,41,1072,03/08/2002,137,CH,845,1,03/08/2002
1045,23.2975,8_15,15.901,1.9115,1.8125,1.679209446,631,EAF,1681,SA,26.6,,16.6,,2001,41,1073,03/08/2002,137,ABX,845,1,17/09/2002
1045,23.4505,8_17,15.606,1.9195,1.8245,1.61071635,674,EAF,1681,SA,26.6,,16.6,,2001,41,1073,03/08/2002,137,ABX,845,1,17/09/2002
1038,23.287,8_13,16.0465,1.9345,1.837,1.095449191,586,EAF,1677,SA,25.4,,14.9,,2001,41,1072,03/08/2002,135,ABX,844,1,02/01/2005
4,22.783,8_16,15.4835,1.914,1.7985,1.008430762,669,EAF,1891,OFL,25.0,,13.5,G,2002,41,1119,24/09/2002,128,OFL,842,0,01/12/2005
989,23.43,8_16,17.415,1.887,1.8195,0.494127769,673,EAF,1661,J,25.9,,13.1,,2002,41,1049,16/07/2002,-3,FLOAT,6229,1,16/07/2002
1084,23.1265,8_24,16.3245,1.9525,1.8045,0.799828162,806,EAF,1721,SA,26.1,,15.5,,2001,41,1091,25/08/2002,25,ABX,793,1,19/06/2006
1010,23.735,7_23,16.3665,1.95,1.804,0.891294111,23,EAF,1619,A,24.6,,13.2,,2001,41,1056,22/07/2002,-3,FLOAT,6230,0,02/09/2002
1090,23.7155,7_35,16.701,1.911,1.8255,0.550040535,263,EAF,1725,SA,25.5,,16.3,,2001,41,1094,29/08/2002,25,ABX,793,0,10/12/2005
1083,23.6245,7_30,17.325,1.927,1.848,0.377877648,153,EAF,1720,SA,25.7,,15.8,,2001,41,1091,25/08/2002,25,ABX,793,1,05/08/2006
1086,23.458,7_37,17.482,1.9195,1.8075,0.381363428,306,EAF,1723,J,25.9,,15.0,,2002,41,1093,29/08/2002,26,U,794,1,18/12/2004
1000,24.245,8_37,19.046,1.8555,1.7795,0.321980939,1111,EAF,1665,SA,24.1,,14.2,,2002,41,1052,19/07/2002,24,ABX,792,0,27/11/2005
1082,23.324,8_7,15.2135,1.913,1.8035,1.652207345,1266,EAF,1719,SA,26.5,,17.6,,2001,41,1090,23/08/2002,23,B,791,1,18/12/2004
1148,23.365,8_18,14.734,1.89,1.7605,2.16040035,697,EAF,1755,FL,25.0,,15.8,,2002,41,1115,19/09/2002,23,FL,791,1,19/09/2002
1104,24.315,8_6,17.905,1.914,1.8135,0.597894739,1243,EAF,1667,SA,25.1,,16.1,,2001,41,1100,04/09/2002,34,H,795,1,24/07/2003
1008,22.985,8_31,16.706,1.9645,1.7905,0.508629009,980,EAF,1667,SA,24.5,,15.0,,2001,41,1056,22/07/2002,34,H,795,1,24/07/2003
1106,23.4505,8_24,15.1885,1.9205,1.767,1.905189888,808,EAF,1736,FL,24.3,,15.5,,2002,41,1100,04/09/2002,34,FL,795,0,05/01/2004
988,23.6975,8_11,16.688,1.879,1.7905,0.690741862,563,EAF,1660,OFL,25.1,,14.1,,2002,41,1049,16/07/2002,34,SEEN1,795,0,14/09/2015
7,23.287,8_17,15.5175,1.9405,1.8335,1.528721647,693,EAF,1894,SA,25.6,,14.5,,2002,41,1121,27/09/2002,33,ABX,3255,1,27/09/2002
1138,22.9205,7_40,15.791,1.9535,1.81,0.722855868,372,EAF,1750,FL,26.2,,17.5,,2002,41,1110,17/09/2002,7,FL,780,1,17/09/2015
991,23.5105,8_18,16.7105,1.8935,1.771,0.774567221,717,EAF,1662,OFL,25.2,,13.4,,2002,41,1050,17/07/2002,5,OFL,779,0,31/08/2002
1052,23.6615,8_13,15.49,1.938,1.8085,1.925606268,587,EAF,1702,CH,23.8,,16.9,,2002,41,1078,13/08/2002,5,FL,779,1,31/08/2010
1055,22.6115,7_25,15.16,1.888,1.7835,0.704055473,67,EAF,1705,CH,24.0,,14.5,,2002,41,1079,15/08/2002,1,CH,776,0,11/12/2005
1055,22.579,7_26,15.3615,1.8955,1.827,0.582258302,89,EAF,1705,CH,24.0,,14.5,,2002,41,1079,15/08/2002,1,CH,776,0,11/12/2005
1032,22.951,8_26,16.3715,1.9315,1.762,0.628348731,850,EAF,1675,OFL,23.2,,15.2,,2002,41,1069,01/08/2002,15,OFL,787,0,20/07/2003
1032,22.8305,8_31,15.57,1.8875,1.809,0.889405268,981,EAF,1675,OFL,23.2,,15.2,,2002,41,1069,01/08/2002,15,OFL,787,0,20/07/2003
988,23.6975,8_11,16.688,1.879,1.7905,0.690741862,563,EAF,1660,OFL,25.1,,14.1,,2002,41,1049,16/07/2002,8,OFL,781,0,14/09/2015
1131,23.8675,8_7,16.823,1.9125,1.806,0.909661944,1267,EAF,1699,SA,26.3,,16.5,,2002,41,1107,12/09/2002,54,ABX,809,1,21/08/2006
1016,23.367,7_46,14.7095,1.8895,1.793,1.432941635,479,EAF,1669,A,25.2,,15.3,,2001,41,1057,24/07/2002,68,SEEN1,3265,0,20/01/2015
1092,23.275,8_9,16.457,1.9225,1.8355,0.836990916,1308,EAF,1726,FL,26.3,,,,2002,41,1095,30/08/2002,57,FL,3260,1,19/09/2015
1036,23.2885,8_20,16.6775,1.929,1.8105,0.724028481,741,EAF,1543,A,25.6,,16.9,,1999,41,1071,02/08/2002,57,SEEN1,3260,1,14/09/2009
1022,23.78,8_7,17.0825,1.8765,1.8035,0.739230275,1265,EAF,1671,J,,,,,2002,41,1058,26/07/2002,55,OFL,810,1,08/08/2011
1111,23.6505,7_35,16.669,1.941,1.818,0.531923184,264,EAF,1739,FL,24.9,,15.5,,2002,41,1103,10/09/2002,53,FL,808,1,27/07/2008
1126,23.919,7_45,17.4685,1.937,1.8005,0.440817611,458,EAF,1697,SA,25.4,,15.0,,2002,41,1107,12/09/2002,52,ABX,807,0,11/01/2007
1125,23.011,8_23,15.964,1.939,1.8105,0.83183106,784,EAF,1696,FL,25.6,,16.0,,2002,41,1107,12/09/2002,52,FL,807,1,15/08/2011
1059,23.188,8_10,15.8835,1.9585,1.845,0.947814948,521,EAF,1707,SA,24.6,,15.6,,2001,41,1081,16/08/2002,66,ABX,3263,0,31/08/2015
1,23.2925,8_39,15.7445,1.8705,1.7495,1.135777483,1155,EAF,1758,FL,24.0,,14.9,,2002,41,1118,23/09/2002,58,FL,811,0,02/08/2005
1,22.9295,8_26,16.9875,1.9025,1.768,0.434694721,849,EAF,1758,FL,24.0,,14.9,,2002,41,1118,23/09/2002,58,FL,811,0,02/08/2005
1133,23.9435,8_12,17.7065,1.885,1.8255,0.888183909,564,EAF,1745,SA,26.6,,17.0,,2002,41,1108,13/09/2002,60,ABX,812,1,03/01/2004
1036,23.2885,8_20,16.6775,1.929,1.8105,0.724028481,741,EAF,1543,A,25.6,,16.9,,1999,41,1071,02/08/2002,42,ABX,799,1,14/09/2009
1034,24.9145,8_37,18.073,1.881,1.7835,0.869171614,1112,EAF,609,A,25.9,,16.7,,1993,41,1069,01/08/2002,42,BrM,799,1,20/11/2005
1034,24.4585,8_26,17.6045,1.9125,1.746,0.846325236,851,EAF,609,A,25.9,,16.7,,1993,41,1069,01/08/2002,42,BrM,799,1,20/11/2005
1073,23.2915,8_32,16.3735,1.9275,1.8315,0.685609904,1002,EAF,1714,SA,27.2,,16.0,,2002,41,1087,22/08/2002,40,B,798,1,06/07/2007
1137,23.103,8_19,14.783,1.865,1.767,1.466321323,719,EAF,1749,FL,25.9,,,,2002,41,1110,17/09/2002,43,FL,800,1,16/07/2003
1120,23.5465,8_15,15.816,1.926,1.825,2.093012609,632,EAF,1743,FL,25.2,,16.6,,2002,41,1105,11/09/2002,39,FL,797,1,02/01/2009
1120,23.275,8_24,14.55,1.901,1.7965,2.478803842,809,EAF,1743,FL,25.2,,16.6,,2002,41,1105,11/09/2002,39,FL,797,1,02/01/2009
1147,22.884,8_31,16.4985,1.962,1.812,0.529448201,982,EAF,1165,A,26.0,,17.0,,1996,41,1115,19/09/2002,38,BrM,796,1,29/11/2005
1147,22.9255,8_25,16.5115,1.9385,1.7915,0.451534528,827,EAF,1165,A,26.0,,17.0,,1996,41,1115,19/09/2002,38,BrM,796,1,29/11/2005
3,23.1815,8_10,15.8155,1.896,1.8325,1.000425037,530,EAF,1523,A,26.9,,18.5,,1999,41,1118,23/09/2002,58,BrM,811,1,31/01/2013
1135,23.8525,8_4,17.121,1.879,1.8305,0.71818526,1177,EAF,1747,FL,25.6,,14.5,,2002,41,1109,16/09/2002,48,FL,803,1,22/12/2004
1136,23.575,8_18,17.2325,1.8855,1.792,0.596700033,696,EAF,1748,FL,25.6,,15.5,,2002,41,1110,17/09/2002,46,FL,802,1,17/09/2002
1033,23.287,8_20,15.63,1.905,1.8345,1.353252229,740,EAF,1676,SA,24.6,,13.5,,2002,41,1069,01/08/2002,45,ABX,801,1,24/09/2002
153,22.9415,7_42,14.728,1.907,1.7835,1.000884953,395,EAF,1579,A,25.9,,18.5,,2000,30,1178,29/07/2003,174,BrM,551,1,02/08/2008
153,22.749,7_46,14.5225,1.91,1.809,1.077910679,481,EAF,1579,A,25.9,,18.5,,2000,30,1178,29/07/2003,174,BrM,551,1,02/08/2008
45,23.588,7_40,16.849,1.9295,1.819,0.604645558,385,EAF,1705,A,24.3,,14.4,,2002,30,1124,07/06/2003,1,H,444,0,11/12/2005
151,23.552,8_14,15.371,1.9165,1.795,2.007833818,611,EAF,1798,CH,24.1,,16.0,,2003,30,1177,28/07/2003,135,FL,535,0,08/09/2010
176,23.7825,7_42,16.38,1.942,1.828,0.653366339,396,EAF,1806,CH,23.3,,16.1,,2003,30,1193,11/08/2003,138,FL,536,1,05/08/2004
176,23.888,7_46,16.6475,1.9595,1.819,0.630499808,482,EAF,1806,CH,23.3,,16.1,,2003,30,1193,11/08/2003,138,FL,536,1,05/08/2004
133,23.587,8_5,16.8745,1.8775,1.8215,0.847081278,1221,EAF,1494,A,24.4,,17.0,,1999,30,1165,15/07/2003,140,BrM,538,1,22/01/2015
138,23.4665,7_26,16.7085,1.91,1.813,0.455492698,90,EAF,1789,SA,23.8,,15.8,,2002,30,1168,17/07/2003,154,BrF,540,0,28/01/2008
138,23.471,7_25,16.624,1.9035,1.803,0.51612073,68,EAF,1789,SA,23.8,,15.8,,2002,30,1168,17/07/2003,154,BrF,540,0,28/01/2008
89,23.664,7_40,14.8945,1.882,1.8265,2.073857206,393,EAF,1506,A,24.0,,14.9,,1999,30,1145,25/06/2003,25,BrF,463,0,07/01/2007
80,23.198,7_39,15.315,1.9455,1.7995,0.854065582,371,EAF,1740,A,25.0,,15.6,,2001,30,1141,22/06/2003,20,BrF,459,0,24/01/2009
193,23.269,7_23,16.2635,1.923,1.825,0.700034902,25,EAF,1825,CH,23.6,,16.2,,2003,30,1202,19/08/2003,25,FL,463,0,12/07/2007
49,22.592,7_39,14.9365,1.931,1.8075,0.726250565,368,EAF,1763,A,23.6,,14.1,,2002,30,1125,08/06/2003,3,BrF,446,0,26/09/2013
48,23.129,7_27,15.7455,1.8925,1.812,0.844967484,125,EAF,1287,A,25.9,,17.1,,1998,30,1125,08/06/2003,3,BrM,446,1,18/11/2005
182,23.0525,8_19,15.295,1.9045,1.7755,1.064498762,720,EAF,1807,SA,23.4,,14.5,,2002,30,1194,12/08/2003,168,H,547,0,13/12/2003
116,25.288,8_9,17.494,1.929,1.8375,1.669201785,1309,EAF,1785,SA,26.3,,16.3,,2002,30,1159,09/07/2003,169,ABX,548,1,19/06/2005
101,23.362,8_3,16.3295,1.941,1.7945,0.969357802,937,EAF,1710,SA,25.3,,16.2,,2002,30,1152,29/06/2003,171,ABX,549,1,31/08/2015
67,23.8355,7_31,16.578,1.888,1.777,0.74084072,192,EAF,1543,A,25.4,,16.5,RB,1999,30,1132,15/06/2003,42,H,473,1,14/09/2009
53,23.135,8_23,15.4235,1.949,1.773,1.241811484,802,EAF,1695,A,26.2,,16.5,,2001,30,1126,10/06/2003,46,BrM,476,1,28/07/2006
66,23.3475,7_38,14.914,1.886,1.8285,1.67290718,348,EAF,609,A,25.9,,16.0,,1993,30,1133,15/06/2003,42,BrM,473,1,20/11/2005
146,24.0185,7_44,17.74,1.951,1.8535,0.419807185,438,EAF,927,A,25.0,,16.7,,1994,30,1175,26/07/2003,2,BrF,445,0,27/12/2003
62,23.6475,8_8,16.4335,1.926,1.7925,0.800370404,1307,EAF,1766,OFL,25.2,,14.1,,2003,30,1129,13/06/2003,39,OFL,2581,1,26/08/2008
47,22.927,8_1,15.4405,1.975,1.825,0.897160079,516,EAF,1762,SA,25.9,,15.4,,2002,30,1124,07/06/2003,2,B,445,1,15/09/2015
153,22.9415,7_42,14.728,1.907,1.7835,1.000884953,395,EAF,1579,A,25.9,,18.5,,2000,30,1178,29/07/2003,94,SEEN1,513,1,02/08/2008
153,22.749,7_46,14.5225,1.91,1.809,1.077910679,481,EAF,1579,A,25.9,,18.5,,2000,30,1178,29/07/2003,94,SEEN1,513,1,02/08/2008
188,23.3225,7_42,15.1625,1.878,1.8005,1.018493318,397,EAF,1598,A,24.4,,15.2,,2000,30,1200,17/08/2003,96,BrF,515,0,13/01/2007
161,23.669,8_6,16.3905,1.8655,1.7985,0.972529547,1244,EAF,1820,CH,25.0,,18.1,,2003,30,1186,04/08/2003,72,FL,499,1,15/10/2015
104,23.529,8_14,15.327,1.946,1.8235,2.070265188,608,EAF,1780,SA,26.0,,16.9,,2002,30,1154,01/07/2003,86,BrM,2583,1,10/12/2005
177,23.293,7_37,16.417,1.899,1.794,0.648419063,307,EAF,1801,SA,25.7,,16.3,,2002,30,1190,09/08/2003,137,ABX,2587,1,17/08/2013
93,23.357,7_36,15.827,1.9245,1.859,0.970702501,304,EAF,1776,SA,24.3,,13.9,,2002,30,1149,28/06/2003,112,ABX,525,0,17/01/2008
134,23.5325,7_35,16.282,1.9395,1.831,0.621013867,266,EAF,1049,A,24.0,,14.8,,1996,30,1165,15/07/2003,116,H,527,0,23/12/2003
180,23.4055,7_45,16.4735,1.831,1.7795,0.600170061,459,EAF,1804,CH,22.4,,14.0,,2003,30,1193,11/08/2003,4,FL,447,1,28/08/2008
54,23.251,7_32,15.5075,1.892,1.816,0.824228232,214,EAF,1765,A,24.4,,14.1,,2002,30,1126,10/06/2003,47,BrF,477,0,25/02/2012
51,23.458,7_36,15.281,1.9525,1.818,1.397514925,301,EAF,1222,A,24.9,,,,1997,30,1125,08/06/2003,40,BrF,472,0,19/08/2004
126,23.7015,8_14,17.47,1.875,1.8055,0.64859726,610,EAF,1787,SA,25.7,,16.4,,2002,30,1163,11/07/2003,36,BrM,2580,1,02/02/2008
50,23.5665,8_20,16.784,1.9145,1.764,0.829378763,759,EAF,1764,J,24.5,,14.1,,2003,30,1125,08/06/2003,40,ABX,472,0,30/07/2005
50,23.973,8_32,17.529,1.956,1.8025,0.554142935,1014,EAF,1764,J,24.5,,14.1,,2003,30,1125,08/06/2003,40,ABX,472,0,30/07/2005
113,23.3045,7_27,16.4245,1.9095,1.799,0.628676152,110,EAF,1783,J,25.3,,16.5,,2003,30,1156,07/07/2003,67,ABX,494,1,15/03/2010
53,23.135,8_23,15.4235,1.949,1.773,1.241811484,802,EAF,1695,A,26.2,,16.5,,2001,30,1126,10/06/2003,53,SEEN1,483,1,28/07/2006
112,22.786,7_43,15.6365,2.011,1.841,0.617126911,416,EAF,1188,A,25.4,,17.5,,1996,30,1156,07/07/2003,71,BrM,498,1,12/08/2010
112,22.8105,7_34,15.5455,1.9325,1.8175,0.686592535,241,EAF,1188,A,25.4,,17.5,,1996,30,1156,07/07/2003,71,BrM,498,1,12/08/2010
112,22.8585,7_33,16.1875,2.006,1.8295,0.73708604,219,EAF,1188,A,25.4,,17.5,,1996,30,1156,07/07/2003,71,BrM,498,1,12/08/2010
123,23.237,8_7,16.151,1.9315,1.7805,0.886562505,1268,EAF,1671,SA,26.4,,16.0,,2002,30,1161,10/07/2003,55,ABX,485,1,08/08/2011
295,23.94,8_40,17.5205,1.822,1.747,0.559348814,1201,EAF,2973,OFL,25.4,,13.4,G,2004,34,1293,05/06/2004,159,OFL,2871,1,01/01/2005
295,23.93,8_11,16.848,1.853,1.726,0.735259527,546,EAF,2973,OFL,25.4,,13.4,G,2004,34,1293,05/06/2004,159,OFL,2871,1,01/01/2005
408,23.963,7_44,16.3025,1.97,1.8345,0.981296801,445,EAF,1824,SA,25.0,,15.0,LB,2003,34,1437,04/08/2004,22,ABX,578,0,17/02/2015
412,23.269,8_8,15.5455,1.934,1.8315,1.065002619,1302,EAF,1787,SA,25.4,,17.0,LB,2002,34,1476,26/08/2004,36,BrM,587,1,02/02/2008
310,23.4265,8_3,15.468,1.927,1.813,1.701683643,942,EAF,2975,OFL,23.5,,14.6,G,2004,34,1301,08/06/2004,4,OFL,568,0,20/06/2006
326,22.9385,8_21,14.745,2.007,1.803,1.514021767,774,EAF,2979,OFL,26.4,,14.9,G,2004,34,1309,11/06/2004,43,OFL,592,1,22/06/2004
324,23.639,8_33,17.374,1.916,1.7845,0.540662775,1028,EAF,2981,SA,24.8,,14.9,LB,2003,34,1331,21/06/2004,-3,FLOAT,3386,0,08/08/2007
324,23.112,8_26,16.9515,1.9525,1.795,0.49070493,859,EAF,2981,SA,24.8,,14.9,LB,2003,34,1331,21/06/2004,-3,FLOAT,3386,0,08/08/2007
317,23.24,8_3,16.635,1.856,1.742,0.763676312,945,EAF,2980,OFL,24.6,,13.9,G,2004,34,1309,11/06/2004,46,OFL,2837,1,08/01/2008
314,23.1165,8_13,15.253,1.9265,1.8365,1.590325518,595,EAF,2972,A,27.2,,15.8,RB,2003,34,1278,30/05/2004,59,SEEN1,601,1,30/05/2004
363,23.6685,8_11,16.834,1.8645,1.803,0.6259351,550,EAF,2986,OFL,24.9,,14.4,G,2004,34,1363,04/07/2004,69,OFL,2842,0,26/06/2015
348,23.7595,8_4,15.175,1.9195,1.8255,2.184515899,1183,EAF,1768,SA,26.5,,17.0,LB,2003,34,1356,01/07/2004,70,BrM,606,1,01/07/2004
416,23.2255,7_37,14.919,1.9295,1.863,1.569574444,321,EAF,1869,SA,24.3,,16.4,LB,2003,34,1472,22/08/2004,83,ABX,2848,1,22/01/2015
325,23.3385,8_9,15.2715,1.8815,1.7755,1.726198267,1318,EAF,2977,OFL,24.9,,14.8,G,2004,34,1304,09/06/2004,91,OFL,2852,0,03/08/2006
296,22.7825,8_25,14.497,1.929,1.7775,1.323658619,837,EAF,1767,A,27.0,,15.9,LB,2002,34,1301,08/06/2004,11,BrM,572,1,17/08/2007
296,23.321,8_32,16.4755,1.8735,1.7865,0.66856034,1004,EAF,1767,A,27.0,,15.9,LB,2002,34,1301,08/06/2004,11,BrM,572,1,17/08/2007
369,23.4545,8_5,17.0585,1.9145,1.8115,0.694695254,1233,EAF,1275,A,24.5,,15.6,RB,1998,34,1369,06/07/2004,144,BrF,2868,0,22/07/2005
881,23.263,7_31,14.803,1.8945,1.819,1.479179433,193,EAF,1577,OFL,25.4,25.7,16.6,,2000,39,1019,02/08/2000,54,OFL,3063,1,01/07/2013
289,23.162,8_18,15.5665,1.889,1.8105,1.226897673,702,EAF,2964,SA,26.1,,15.9,LB,2003,32,1266,25/05/2004,75,ABX,2765,1,19/01/2008
303,23.3395,8_39,15.916,1.8625,1.787,1.060453714,1157,EAF,2968,SA,23.7,,12.2,LB,2003,32,1273,29/05/2004,55,U,2748,0,20/02/2013
303,22.9665,8_26,15.7115,1.947,1.781,0.920917883,857,EAF,2968,SA,23.7,,12.2,LB,2003,32,1273,29/05/2004,55,U,2748,0,20/02/2013
308,22.1205,8_8,15.066,1.914,1.7975,0.663464403,1293,EAF,2969,OFL,26.8,,14.0,G,2004,32,1273,29/05/2004,174,OFL,2823,1,31/05/2004
331,22.877,7_20,15.591,1.993,1.8335,0.600942401,8,EAF,1847,SA,23.6,,15.2,LB,2003,33,1317,14/06/2004,251,BrF,552,0,21/07/2004
331,23.021,7_37,15.8175,1.9885,1.8345,0.745610017,317,EAF,1847,SA,23.6,,15.2,LB,2003,33,1317,14/06/2004,251,BrF,552,0,21/07/2004
330,23.236,8_18,17.0195,1.9155,1.7975,0.538269308,704,EAF,1671,A,26.2,,17.1,RB,2002,33,1321,16/06/2004,253,BrM,554,1,08/08/2011
328,22.7415,8_25,15.0475,1.9745,1.7875,0.935270792,839,EAF,1670,A,26.4,,16.9,RB,2001,33,1340,24/06/2004,259,BrM,558,1,25/07/2006
328,23.015,8_34,15.6155,1.9575,1.8125,0.98509654,1046,EAF,1670,A,26.4,,16.9,RB,2001,33,1340,24/06/2004,259,BrM,558,1,25/07/2006
318,23.0785,7_42,16.4805,1.921,1.799,0.392264328,403,EAF,1188,A,25.1,,17.6,RB,1996,33,1322,16/06/2004,261,BrM,559,1,12/08/2010
352,23.1555,7_46,15.2275,1.9105,1.7965,0.915356084,488,EAF,1825,SA,23.9,,15.0,LB,2003,33,1341,24/06/2004,263,BrF,561,0,12/07/2007
343,23.0675,8_26,14.963,1.918,1.7925,1.5189388,864,EAF,1721,A,25.7,,17.2,RB,2001,33,1474,22/08/2004,263,BrM,561,1,19/06/2006
343,23.0575,8_30,15.221,1.9725,1.7885,1.162697109,961,EAF,1721,A,25.7,,17.2,RB,2001,33,1474,22/08/2004,263,BrM,561,1,19/06/2006
339,23.2075,8_18,15.736,1.91,1.7985,1.124666316,709,EAF,1218,A,24.1,,15.2,RB,1996,33,1475,23/08/2004,269,BrF,565,0,21/09/2013
435,21.817,7_43,14.3855,2.0315,1.8265,0.64685936,423,EAF,3085,FL,23.9,,14.3,G,2004,35,1502,21/12/2004,3,OFL,2875,0,21/08/2015
435,21.8025,7_34,14.4815,1.9865,1.8235,0.630822812,249,EAF,3085,FL,23.9,,14.3,G,2004,35,1502,21/12/2004,3,OFL,2875,0,21/08/2015
435,21.866,7_33,15.0425,2.0795,1.7985,0.649558324,227,EAF,3085,FL,23.9,,14.3,G,2004,35,1502,21/12/2004,3,OFL,2875,0,21/08/2015
459,22.773,8_24,14.9615,1.9195,1.7995,1.411182703,821,EAF,3087,OFL,25.0,,14.4,G,2004,35,1517,05/01/2005,16,OFL,2886,1,18/08/2015
442,22.191,7_30,16.4225,1.924,1.807,0.258664345,168,EAF,3020,FL,25.8,,15.6,G,2004,35,1502,21/12/2004,20,FL,2887,1,14/07/2007
440,23.269,7_38,15.6285,1.9015,1.8295,1.027704248,341,EAF,2990,SA,27.7,,16.0,LB,2004,35,1504,23/12/2004,63,ABX,2917,1,17/08/2010
438,24.228,7_39,17.2765,1.9185,1.7585,0.548237938,362,EAF,3086,FL,24.5,,14.5,G,2004,35,1503,22/12/2004,36,FL,2898,0,09/08/2015
439,23.237,8_5,16.4865,1.892,1.785,0.848886217,1237,EAF,3019,OFL,25.5,,14.4,G,2004,35,1504,23/12/2004,63,OFL,2917,1,31/12/2008
451,23.043,7_32,15.192,1.9415,1.8195,0.843464908,205,EAF,3093,FL,26.7,,15.9,G,2004,35,1511,30/12/2004,76,FL,2927,1,28/05/2013
456,22.941,8_9,14.974,1.945,1.833,1.636923751,1326,EAF,3092,FL,24.5,,14.5,G,2004,35,1512,31/12/2004,82,FL,2932,0,14/01/2007
453,27.984,7_34,20.9275,1.8995,1.8495,0.717845332,250,EAF,1869,SA,25.2,,15.8,LB,2003,35,1512,31/12/2004,83,ABX,2933,1,22/01/2015
