Objective,PlateID,BloodID,U_PlateID,CqGAPDH,CqTelomere,EffGAPDH,EffTelomere,RTL,ID,Whodunnit,BirdID,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
5,18,2602,5_18,23.06466667,12.14533333,1.906,1.847,0.994250254,3596,EB,1268,CH,,,,,1998,23,773,24/01/1998,109,XF,168,1,01/08/2003
9,23,5776,9_23,23.0705,17.316,1.983,1.7665,0.358961303,1965,EAF,5517,A,25.1,,18.5,RB,2009,124,5283,12/02/2014,2,ABX,6510,0,09/09/2015
9,30,5787,9_30,22.8355,15.7855,1.9865,1.8215,0.858973189,2078,EAF,6011,A,25.1,,15.0,RB,2012,124,5313,28/02/2014,13,BrM,6426,1,09/09/2015
8,28,5778,8_28,23.4075,18.034,1.9465,1.791,0.313418007,1254,EAF,2966,A,26.2,,16.3,RB,2004,124,5289,14/02/2014,24,BrM,6429,1,14/09/2015
8,32,5777,8_32,23.5215,16.196,1.9115,1.816,0.889400236,1357,EAF,3462,A,25.9,,14.9,RB,2005,124,5288,14/02/2014,40,BrF,6440,0,09/09/2015
9,30,5779,9_30,22.8195,15.6825,1.9565,1.8215,0.916440984,2077,EAF,6065,OFL,25.1,,15.4,G,2013,124,5288,14/02/2014,40,OFL,6440,0,01/09/2014
9,31,5783,9_31,22.894,15.5925,2.0265,1.827,1.006211034,2103,EAF,6068,A,24.3,,14.4,RB,2012,124,5306,24/02/2014,602,BrF,6525,0,17/09/2015
9,8,5784,9_8,23.57,16.586,1.9495,1.805,0.906785471,2300,EAF,5826,A,26.7,,17.6,RB,2011,124,5305,24/02/2014,602,BrM,6525,1,27/08/2015
9,7,5782,9_7,23.66,16.8985,1.9425,1.7945,0.766791845,2274,EAF,5530,A,25.2,,15.6,RB,2009,124,5299,20/02/2014,82,BrF,6530,0,02/09/2015
9,32,5763,9_32,23.034,15.4525,1.9955,1.782,0.987352582,2121,EAF,6062,SA,24.2,,14.0,LB,2013,124,5262,31/01/2014,96,SEEN1,6454,0,05/02/2015
9,34,5762,9_34,22.775,15.468,1.964,1.794,0.909458982,2167,EAF,6061,A,24.5,,14.6,RB,2012,124,5260,30/01/2014,100,BrF,6417,0,04/09/2015
9,22,5760,9_22,23.3335,15.7635,1.8895,1.8155,1.058712973,1939,EAF,5547,A,25.8,,16.8,RB,2010,124,5260,30/01/2014,100,BrM,6417,1,04/09/2015
9,34,5773,9_34,23.148,17.0545,1.9795,1.7855,0.462674489,2168,EAF,6064,FL,24.7,,14.5,G,2014,124,5281,10/02/2014,100,U,6417,0,15/09/2015
9,24,5786,9_24,23.4795,15.434,1.924,1.814,1.264051081,1985,EAF,5652,A,24.9,,13.3,RB,2010,124,5307,25/02/2014,116,SEEN2,6535,0,15/09/2015
9,26,5768,9_26,23.2515,15.937,1.936,1.8025,0.718903074,2025,EAF,5643,A,26.1,,17.2,RB,2010,124,5274,07/02/2014,127,BrM,6435,1,04/09/2015
9,32,5769,9_32,23.216,16.41,1.948,1.79,0.652718988,2122,EAF,6063,FL,25.4,,13.7,G,2013,124,5275,07/02/2014,127,FL,6435,0,17/01/2015
7,44,5765,7_44,23.642,14.835,1.878,1.808,1.915806776,818,EAF,5173,A,24.6,,13.7,RB,2007,124,5264,01/02/2014,129,BrF,6537,0,21/09/2015
9,31,5766,9_31,23.0275,15.659,1.982,1.8305,1.080999478,2102,EAF,5905,A,24.3,,14.9,RB,2012,124,5264,01/02/2014,129,SEEN1,6537,1,01/02/2014
9,19,5761,9_19,23.4245,15.666,1.929,1.833,1.397912518,1859,EAF,5825,A,24.9,,14.6,RB,2012,124,5259,30/01/2014,154,BrF,6540,0,10/09/2015
8,27,5771,8_27,23.4185,16.4685,1.9465,1.7805,0.760041223,1236,EAF,1869,A,25.1,,15.9,RB,2003,124,5280,10/02/2014,154,BrM,6540,1,22/01/2015
9,34,5773,9_34,23.148,17.0545,1.9795,1.7855,0.462674489,2168,EAF,6064,FL,24.7,,14.5,G,2014,124,5281,10/02/2014,154,FL,6540,0,15/09/2015
9,32,5763,9_32,23.034,15.4525,1.9955,1.782,0.987352582,2121,EAF,6062,SA,24.2,,14.0,LB,2013,124,5262,31/01/2014,154,SEEN1,6540,0,05/02/2015
9,12,5772,9_12,23.6795,16.3735,1.9525,1.7995,0.957003894,1733,EAF,5638,A,26.1,,16.6,RB,2011,124,5280,10/02/2014,177,BrM,6544,1,19/09/2015
9,33,5775,9_33,23.3285,16.3255,1.9305,1.7925,0.869966932,2146,EAF,6016,A,26.7,,16.1,RB,2012,124,5286,13/02/2014,478,ABX,6547,1,30/06/2015
1,35,2532,1_35,26.83733333,15.87666667,1.948333333,1.712,2.12156989,2492,EB,1049,SA,23.6,23.4,14.9,,1996,22,688,12/07/1997,40,ABX,36,0,23/12/2003
1,5,2532,1_5,26.12266667,14.31266667,2.033,1.733666667,16040.67662,2558,EB,1049,SA,23.6,23.4,14.9,,1996,22,688,12/07/1997,40,ABX,36,0,23/12/2003
9,15,5936,9_15,23.58,17.4695,1.901,1.804,0.541848982,1779,EAF,6165,OFL,24.0,,14.2,G,2014,125,9298,05/07/2014,1,H,6670,0,25/02/2015
9,34,6035,9_34,22.674,15.35,1.926,1.763,0.912212155,2174,EAF,6165,OFL,24.3,,15.3,G,2014,125,9436,02/09/2014,1,H,6670,0,25/02/2015
9,32,5935,9_32,23.0635,16.305,1.9395,1.782,0.628687431,2125,EAF,6164,OFL,26.1,,14.7,G,2014,125,9300,05/07/2014,2,OFL,6739,1,18/09/2015
8,34,5893,8_34,23.313,16.2225,1.866,1.7825,0.838845978,1402,EAF,3086,A,24.5,,15.4,RB,2004,125,9275,26/06/2014,3,BrF,6662,0,09/08/2015
9,19,5894,9_19,23.3455,16.239,1.837,1.7955,0.964353172,1860,EAF,5536,A,23.9,,13.4,RB,2010,125,9275,26/06/2014,3,H,6662,0,30/08/2014
8,31,6005,8_31,23.1925,15.3585,1.884,1.766,1.265537338,1340,EAF,1826,A,24.7,,15.5,RB,2003,125,9385,08/08/2014,9,BrF,6667,0,23/09/2015
9,20,6004,9_20,23.4875,16.6155,1.962,1.8365,0.649345898,1904,EAF,5780,A,25.5,,15.9,RB,2011,125,9385,08/08/2014,9,BrM,6667,1,17/01/2015
9,25,5902,9_25,23.3125,17.7295,1.925,1.7725,0.313957804,2004,EAF,5624,A,27.1,,15.9,RB,2011,125,9277,26/06/2014,11,BrM,6672,1,23/09/2015
9,30,5924,9_30,23.03,16.31,1.965,1.7955,0.719642147,2084,EAF,6011,A,25.4,,16.1,RB,2012,125,9286,30/06/2014,13,ABX,6746,1,09/09/2015
9,22,5938,9_22,23.2265,16.512,1.914,1.796,0.625640964,1942,EAF,5604,A,25.1,,15.5,RB,2010,125,9298,05/07/2014,13,ABX,6746,0,21/07/2014
9,30,5877,9_30,23.0305,17.0775,1.961,1.805,0.458804358,2079,EAF,6141,OFL,23.1,,14.8,G,2014,125,9267,21/06/2014,13,OFL,6746,0,26/02/2015
9,31,5878,9_31,23.047,15.877,1.9665,1.8145,0.959428615,2104,EAF,6142,OFL,26.0,,15.1,G,2014,125,9267,21/06/2014,13,OFL,6746,1,26/02/2015
9,10,6053,9_10,23.5455,16.9595,1.9095,1.8165,0.692510948,1695,EAF,6142,OFL,25.9,,16.1,G,2014,125,9443,16/09/2014,13,OFL,6746,1,26/02/2015
9,13,6028,9_13,23.2885,15.969,1.927,1.8455,0.993166674,1756,EAF,5657,A,23.6,,15.0,RB,2011,125,9422,30/08/2014,15,BrF,6735,0,15/09/2015
9,34,5879,9_34,23.0835,15.485,2.0325,1.796,1.088795318,2169,EAF,6143,OFL,24.0,,15.2,G,2014,125,9267,21/06/2014,15,H,6735,0,14/09/2015
9,31,5919,9_31,23.1385,17.0895,1.928,1.781,0.506198364,2105,EAF,6156,OFL,26.0,,14.8,G,2014,125,9283,28/06/2014,15,OFL,6735,1,18/09/2015
9,12,5919,9_12,23.773,16.9295,1.91,1.837,0.740152702,1735,EAF,6156,OFL,26.0,,14.8,G,2014,125,9283,28/06/2014,15,OFL,6735,1,18/09/2015
9,20,6055,9_20,23.674,16.1255,1.953,1.8215,0.988460173,1905,EAF,6156,OFL,25.9,,16.3,G,2014,125,9443,16/09/2014,15,OFL,6735,1,18/09/2015
9,25,5867,9_25,22.9895,15.969,1.983,1.8135,0.684258125,2003,EAF,6136,OFL,26.2,,15.6,G,2014,125,9260,20/06/2014,20,AB,6741,1,14/09/2015
9,21,6074,9_21,23.5145,16.369,1.932,1.823,1.124032858,1925,EAF,6136,SA,26.0,,15.6,LB,2014,125,9453,20/09/2014,20,AB,6741,1,14/09/2015
9,34,6020,9_34,22.991,15.7835,1.9555,1.8075,0.880980305,2173,EAF,6205,CH,23.8,,15.9,G,2014,125,9423,25/08/2014,20,FL,6741,1,24/02/2015
9,10,5895,9_10,23.554,15.7995,1.907,1.8245,1.398294202,1692,EAF,5630,A,24.0,,14.0,RB,2011,125,9275,26/06/2014,24,BrF,6664,0,15/09/2015
9,30,5896,9_30,22.719,16.5625,2.014,1.8215,0.490698214,2082,EAF,2966,A,26.3,,15.2,RB,2004,125,9275,26/06/2014,24,BrM,6664,1,14/09/2015
8,38,6116,8_38,23.459,16.8085,1.949,1.8345,0.815208228,1485,EAF,2966,A,26.5,,15.8,RB,2004,125,9465,12/09/2014,24,BrM,6664,1,14/09/2015
8,31,5896,8_31,22.91,16.109,1.962,1.817,0.677941212,1339,EAF,2966,A,26.3,,15.2,RB,2004,125,9275,26/06/2014,24,BrM,6664,1,14/09/2015
9,30,6038,9_30,22.875,14.8955,1.9425,1.83,1.546345474,2090,EAF,6210,OFL,26.2,,15.1,G,2014,125,9439,08/09/2014,24,OFL,6664,1,12/09/2015
9,10,5900,9_10,23.558,16.587,1.934,1.8175,0.867839452,1693,EAF,5595,A,26.1,,15.8,RB,2011,125,9277,26/06/2014,26,BrM,6696,1,12/09/2015
9,27,6073,9_27,22.802,16.3205,1.9675,1.787,0.48361826,2048,EAF,6149,OFL,25.1,,15.7,G,2014,125,9453,20/09/2014,26,OFL,6696,1,27/02/2015
9,25,6103,9_25,23.3005,16.9415,1.8765,1.815,0.485582455,2008,EAF,5843,A,24.0,,14.4,RB,2012,125,9449,10/09/2014,28,BrF,6751,0,23/09/2015
8,32,6072,8_32,23.5905,17.5495,1.925,1.8155,0.415911211,1360,EAF,5453,A,25.9,,14.4,RB,2009,125,9452,11/09/2014,28,BrM,6751,1,26/06/2015
8,36,5934,8_36,23.371,16.751,1.9165,1.824,0.808621952,1442,EAF,5453,A,25.6,,15.8,RB,2009,125,9291,03/07/2014,28,BrM,6751,1,26/06/2015
9,5,5968,9_5,23.6265,17.161,1.9705,1.796,0.688933764,2239,EAF,6178,OFL,24.6,,13.9,G,2014,125,9331,19/07/2014,28,OFL,6751,1,17/02/2015
9,7,5941,9_7,23.651,16.742,1.9155,1.787,0.838618202,2277,EAF,5835,A,27.3,,16.3,RB,2011,125,9300,05/07/2014,32,BrM,6765,1,31/08/2015
9,9,6068,9_9,23.5185,16.853,1.927,1.8365,0.79968915,2323,EAF,5835,A,27.1,,17.1,RB,2011,125,9449,10/09/2014,32,BrM,6765,1,31/08/2015
9,12,5869,9_12,23.4355,16.617,1.955,1.8135,0.705136268,1734,EAF,5823,A,26.0,,15.1,RB,2012,125,9262,22/06/2014,617,BrF,6766,0,15/09/2015
9,18,5868,9_18,23.3675,17.5035,1.926,1.8035,0.48792553,1841,EAF,5839,A,26.1,,15.1,RB,2012,125,9262,22/06/2014,617,BrM,6766,1,15/09/2015
9,18,6058,9_18,23.1195,16.4525,1.9645,1.803,0.753818353,1843,EAF,5833,A,25.6,,14.6,RB,2011,125,9445,19/09/2014,34,BrF,6761,0,08/09/2015
9,7,6098,9_7,23.2195,16.556,1.9395,1.8105,0.701349271,2281,EAF,6160,SA,24.9,,14.5,LB,2014,125,9446,19/09/2014,34,H,6761,0,20/08/2015
9,21,5925,9_21,23.366,17.2015,1.9305,1.806,0.617731105,1923,EAF,6160,OFL,25.1,,13.3,G,2014,125,9287,01/07/2014,34,H,6761,0,20/08/2015
9,19,6079,9_19,23.562,17.56,1.9335,1.8095,0.487109567,1862,EAF,5769,A,24.4,,15.2,RB,2011,125,9445,19/09/2014,36,BrF,6738,0,19/01/2015
9,26,5901,9_26,23.162,16.6905,1.9295,1.7665,0.440897145,2026,EAF,5769,A,24.1,,15.5,RB,2011,125,9276,26/06/2014,36,BrF,6738,0,19/01/2015
8,40,5939,8_40,23.4945,16.957,1.9455,1.8095,0.570687102,1548,EAF,1824,A,24.9,,14.3,RB,2003,125,9300,05/07/2014,605,BrF,6733,0,17/02/2015
9,25,6102,9_25,22.9505,15.956,1.973,1.8015,0.673043659,2007,EAF,6171,OFL,26.5,,16.2,G,2014,125,9450,10/09/2014,605,OFL,6733,1,18/08/2015
9,1,6102,9_1,23.388,16.6665,1.842,1.789,0.608531356,1675,EAF,6171,OFL,26.5,,16.2,G,2014,125,9450,10/09/2014,605,OFL,6733,1,18/08/2015
9,7,5953,9_7,24.0075,16.49,1.956,1.856,1.238440737,2278,EAF,6171,OFL,26.3,,14.4,G,2014,125,9309,10/07/2014,605,OFL,6733,1,18/08/2015
9,24,6113,9_24,23.359,16.8705,1.944,1.7965,0.496896608,1987,EAF,5766,A,24.7,,14.3,RB,2011,125,9465,12/09/2014,39,BrF,6699,0,19/01/2015
9,30,5924,9_30,23.03,16.31,1.965,1.7955,0.719642147,2084,EAF,6011,A,25.4,,16.1,RB,2012,125,9286,30/06/2014,43,BrM,6759,1,09/09/2015
8,40,5914,8_40,23.422,15.9175,1.908,1.8265,1.002487187,1547,EAF,4973,A,24.7,,16.8,RB,2006,125,9280,27/06/2014,46,BrF,6680,0,13/07/2015
8,28,5966,8_28,23.378,16.499,1.917,1.7745,0.753617008,1257,EAF,1868,A,26.9,,17.2,RB,2003,125,9280,27/06/2014,46,BrM,6680,1,02/09/2015
9,16,5997,9_16,23.459,17.083,1.9195,1.817,0.575552843,1800,EAF,6153,OFL,26.5,,16.5,G,2014,125,9362,03/08/2014,46,H,6680,1,10/02/2015
9,6,5910,9_6,23.4885,16.264,1.8675,1.7975,0.945189867,2260,EAF,6153,OFL,27.1,,16.7,G,2014,125,9280,27/06/2014,46,H,6680,1,10/02/2015
9,7,5932,9_7,23.721,16.6905,1.9215,1.836,0.905554692,2276,EAF,5764,A,26.5,,15.9,RB,2011,125,9292,03/07/2014,48,BrM,6729,1,17/02/2015
7,44,6025,7_44,23.4165,16.382,1.883,1.7985,0.663988159,820,EAF,3608,A,25.0,,,RB,2005,125,9427,28/08/2014,50,BrF,6673,0,17/09/2014
9,18,5996,9_18,23.5205,17.2785,1.9365,1.769,0.613898238,1842,EAF,5834,A,27.4,,17.3,RB,2012,125,9362,03/08/2014,50,BrM,6673,1,19/09/2015
8,36,5951,8_36,23.0485,16.388,1.995,1.8245,0.81064391,1443,EAF,5450,A,25.0,,15.5,RB,2009,125,9309,10/07/2014,51,BrF,6760,0,24/01/2015
9,7,5932,9_7,23.721,16.6905,1.9215,1.836,0.905554692,2276,EAF,5764,A,26.5,,15.9,RB,2011,125,9292,03/07/2014,51,BrM,6760,1,17/02/2015
8,31,5881,8_31,22.9515,15.952,1.9685,1.818,0.7656188,1338,EAF,3094,A,26.3,,16.6,RB,2004,125,9268,21/06/2014,53,BrF,6753,0,23/09/2015
9,30,5882,9_30,22.891,16.6025,1.973,1.824,0.549843287,2080,EAF,5855,A,26.9,,17.1,RB,2012,125,9268,21/06/2014,53,BrM,6753,1,23/09/2015
9,24,6050,9_24,23.486,15.9575,1.9285,1.8335,0.931576644,1986,EAF,5641,A,23.8,,15.3,RB,2011,125,9442,17/09/2014,55,BrF,6710,0,12/09/2015
9,23,6001,9_23,23.326,16.597,1.9335,1.7895,0.64816915,1966,EAF,5776,A,25.9,,17.2,RB,2011,125,9382,07/08/2014,55,BrM,6710,1,12/09/2015
9,13,5912,9_13,23.4505,17.1305,1.9135,1.8035,0.550265519,1754,EAF,5640,A,24.5,,13.7,RB,2010,125,9280,27/06/2014,57,H,6684,0,31/08/2015
9,30,5883,9_30,22.9495,16.834,1.9745,1.787,0.500277006,2081,EAF,6145,OFL,24.9,,14.4,G,2014,125,9268,21/06/2014,57,OFL,6684,0,15/09/2015
9,25,6032,9_25,23.476,17.0775,1.84,1.7615,0.516209275,2006,EAF,6145,OFL,24.1,,14.5,G,2014,125,9421,30/08/2014,57,OFL,6684,0,15/09/2015
9,33,6031,9_33,23.053,17.4025,1.9415,1.777,0.386253871,2153,EAF,6154,OFL,24.0,,13.9,G,2014,125,9422,30/08/2014,57,OFL,6684,0,28/02/2015
9,31,6048,9_31,23.1365,15.722,1.9765,1.819,1.116913406,2112,EAF,6204,OFL,23.9,,14.1,G,2014,125,9441,17/09/2014,57,OFL,6684,0,17/09/2014
9,17,6051,9_17,24.135,18.2375,1.946,1.7815,0.569177892,1822,EAF,5779,A,26.0,,16.1,RB,2010,125,9441,17/09/2014,58,BrM,6712,1,09/09/2015
9,22,5913,9_22,23.264,16.931,1.8965,1.8685,0.498854374,1941,EAF,5523,A,26.1,,16.8,RB,2009,125,9280,27/06/2014,60,BrM,6692,1,13/09/2015
8,32,6002,8_32,23.7705,17.113,1.936,1.8205,0.606504463,1359,EAF,5291,A,26.2,,16.5,RB,2008,125,9383,07/08/2014,62,BrM,6708,1,15/09/2015
9,31,5993,9_31,23.1625,16.2135,1.9675,1.806,0.847173921,2107,EAF,6019,A,25.4,,15.9,RB,2012,125,9358,30/07/2014,63,BrM,6661,1,30/08/2015
7,45,5992,7_45,23.613,16.4655,1.928,1.8105,0.653824716,840,EAF,5319,A,24.1,,15.1,RB,2008,125,9358,30/07/2014,63,H,6661,0,15/09/2015
9,31,6047,9_31,23.321,15.9865,1.9355,1.778,1.075714876,2111,EAF,6213,OFL,25.8,,15.3,G,2014,125,9442,17/09/2014,63,H,6661,1,09/09/2015
8,39,6014,8_39,23.406,15.7805,1.9155,1.827,1.205034544,1508,EAF,5195,A,24.1,,14.2,RB,2008,125,9404,21/08/2014,67,BrF,6668,0,27/02/2015
8,34,6049,8_34,23.0895,15.543,1.9275,1.832,1.084510738,1403,EAF,5195,A,23.9,,14.7,RB,2008,125,9442,17/09/2014,67,BrF,6668,0,27/02/2015
8,29,5952,8_29,22.649,15.601,1.954,1.81,0.873290596,1279,EAF,4972,A,26.3,,15.8,RB,2006,125,9310,10/07/2014,67,TBRM,6668,1,06/09/2014
9,30,6010,9_30,22.907,15.007,1.9385,1.812,1.456553298,2088,EAF,6197,FL,24.7,,14.0,G,2014,125,9404,21/08/2014,67,FL,6668,0,06/09/2014
8,28,6030,8_28,23.029,15.886,1.948,1.8035,0.849483761,1258,EAF,1881,A,26.2,,15.6,RB,2003,125,9422,30/08/2014,70,BrM,6740,1,24/01/2015
7,31,5933,7_31,23.286,15.8365,1.9055,1.832,0.808102871,568,EAF,4917,A,24.6,,14.9,RB,2006,125,9291,03/07/2014,71,BrF,6697,0,07/09/2015
9,13,6069,9_13,23.802,16.443,1.927,1.8065,1.036381605,1757,EAF,5847,A,25.7,,15.4,RB,2010,125,9450,10/09/2014,71,BrM,6697,1,11/02/2015
9,8,6070,9_8,23.052,15.987,1.8855,1.812,0.939560762,2302,EAF,6166,OFL,27.1,,15.8,G,2014,125,9450,10/09/2014,72,ABX,6747,1,14/09/2015
9,19,5937,9_19,23.6025,16.0325,1.95,1.803,1.225221899,1861,EAF,6166,OFL,26.5,,14.9,G,2014,125,9300,05/07/2014,72,ABX,6747,1,14/09/2015
9,26,5906,9_26,23.353,16.3785,1.9595,1.806,0.588422141,2027,EAF,5575,A,23.9,,14.6,RB,2010,125,9279,27/06/2014,75,BrF,6701,0,12/09/2015
9,7,6040,9_7,23.576,16.7005,1.904,1.8185,0.820981831,2280,EAF,5575,A,23.9,,14.2,RB,2010,125,9439,08/09/2014,75,BrF,6701,0,12/09/2015
9,34,6041,9_34,22.808,15.2935,1.979,1.782,1.016298682,2175,EAF,6018,A,25.5,,16.1,RB,2012,125,9438,08/09/2014,75,BrM,6701,1,15/09/2015
9,33,5871,9_33,23.09,15.4395,1.9515,1.791,1.23196655,2147,EAF,6018,A,25.7,,16.4,RB,2012,125,9264,23/06/2014,75,BrM,6701,1,15/09/2015
9,16,5892,9_16,23.4095,16.7195,1.9435,1.8135,0.687929911,1799,EAF,6148,OFL,25.0,,14.9,G,2014,125,9274,25/06/2014,75,H,6701,0,24/01/2015
8,27,6042,8_27,23.361,16.0975,1.8555,1.802,0.884489936,1237,EAF,4958,A,26.1,,14.5,RB,2006,125,9439,08/09/2014,77,BrF,6700,0,15/09/2015
9,22,5905,9_22,23.0795,15.4595,1.944,1.814,1.049652023,1940,EAF,5626,A,26.4,,17.9,RB,2010,125,9279,27/06/2014,77,BrM,6700,1,06/09/2015
9,19,6111,9_19,23.4855,16.428,1.9355,1.8005,0.902126405,1863,EAF,6151,OFL,26.2,,15.6,G,2014,125,9451,11/09/2014,77,H,6700,1,25/02/2015
9,7,5904,9_7,23.477,17.065,1.872,1.7875,0.627543431,2275,EAF,6151,OFL,26.1,,14.3,G,2014,125,9278,27/06/2014,77,H,6700,1,25/02/2015
9,32,5907,9_32,23.2395,16.8045,1.9235,1.818,0.526830319,2123,EAF,6152,OFL,25.8,,15.5,G,2014,125,9278,27/06/2014,77,H,6700,1,03/07/2015
9,30,6011,9_30,22.814,15.1795,1.95,1.783,1.202204101,2089,EAF,6198,CH,25.8,,16.1,G,2014,125,9406,19/08/2014,77,FL,6700,0,21/09/2015
9,27,6106,9_27,23.28,16.932,1.953,1.7975,0.468170235,2050,EAF,5597,A,24.5,,15.1,RB,2010,125,9460,13/09/2014,79,BrF,6736,0,06/09/2015
9,13,6026,9_13,23.7075,16.864,2.007,1.8405,0.749824881,1755,EAF,5602,A,25.9,,16.1,RB,2010,125,9425,28/08/2014,79,BrM,6736,1,30/08/2015
9,21,6078,9_21,23.3525,17.4895,1.911,1.7845,0.521892236,1926,EAF,5602,A,26.1,,16.7,RB,2010,125,9454,24/09/2014,79,BrM,6736,1,30/08/2015
9,21,5886,9_21,23.227,16.2465,1.9055,1.7945,0.997559323,1922,EAF,5602,A,26.6,,16.8,RB,2010,125,9270,24/06/2014,79,BrM,6736,1,30/08/2015
9,33,5874,9_33,22.9685,16.312,1.978,1.799,0.674658874,2148,EAF,6138,SA,23.6,,12.2,LB,2013,125,9263,23/06/2014,80,ABX,6756,0,05/09/2015
9,12,5948,9_12,23.449,16.063,1.929,1.803,0.994499394,1736,EAF,5537,A,25.0,,14.5,RB,2009,125,9307,08/07/2014,81,BrF,6686,0,03/09/2015
9,16,6096,9_16,23.254,16.4135,1.9175,1.808,0.750600716,1801,EAF,5822,A,26.2,,16.7,RB,2012,125,9454,24/09/2014,83,BrM,6723,1,25/08/2015
9,21,5958,9_21,23.5265,16.341,1.9,1.789,1.143770979,1924,EAF,5584,A,24.1,,15.6,RB,2010,125,9311,11/07/2014,86,BrF,6744,0,25/01/2015
9,31,5959,9_31,25.6165,22.8745,1.8945,1.731,0.10571682,2106,EAF,3089,A,27.2,,17.6,RB,2004,125,9313,11/07/2014,86,BrM,6744,1,14/09/2015
8,40,5959,8_40,23.586,18.1915,1.9095,1.822,0.285038895,1549,EAF,3089,A,27.2,,17.6,RB,2004,125,9313,11/07/2014,86,BrM,6744,1,14/09/2015
9,5,5957,9_5,23.16,16.7335,1.8695,1.798,0.645586112,2238,EAF,6175,OFL,27.0,,15.0,G,2014,125,9311,11/07/2014,88,OFL,6762,1,18/09/2015
9,25,5977,9_25,23.199,15.492,1.971,1.796,1.045476749,2005,EAF,6175,OFL,26.8,,15.2,G,2014,125,9332,18/07/2014,88,OFL,6762,1,18/09/2015
9,27,6077,9_27,23.13,15.3275,1.918,1.822,1.109858161,2049,EAF,6175,OFL,26.8,,15.9,G,2014,125,9454,24/09/2014,88,OFL,6762,1,18/09/2015
9,35,6138,9_35,23.112,16.307,1.9995,1.775,0.706848695,2197,EAF,5292,A,25.7,,17.7,RB,2008,125,9457,23/09/2014,90,BrM,6720,1,19/09/2015
8,32,5943,8_32,23.729,18.279,1.945,1.7775,0.312597559,1358,EAF,5292,A,25.5,,16.2,RB,2008,125,9295,04/07/2014,90,BrM,6720,1,19/09/2015
9,36,6138,9_36,22.825,15.8465,1.9535,1.8525,0.670808262,2218,EAF,5292,A,25.7,,17.7,RB,2008,125,9457,23/09/2014,90,BrM,6720,1,19/09/2015
8,38,6138,8_38,23.426,15.3555,1.9125,1.7925,1.882594082,1486,EAF,5292,A,25.7,,17.7,RB,2008,125,9457,23/09/2014,90,BrM,6720,1,19/09/2015
9,36,5945,9_36,22.92,15.8245,1.936,1.8085,0.721891077,2214,EAF,6168,OFL,24.6,,12.6,G,2014,125,9295,04/07/2014,90,OFL,6720,0,05/08/2015
9,32,5945,9_32,23.2045,16.876,1.9575,1.7805,0.493820783,2126,EAF,6168,OFL,24.6,,12.6,G,2014,125,9295,04/07/2014,90,OFL,6720,0,05/08/2015
9,35,5945,9_35,23.145,16.1525,1.917,1.791,0.827603818,2193,EAF,6168,OFL,24.6,,12.6,G,2014,125,9295,04/07/2014,90,OFL,6720,0,05/08/2015
8,37,5976,8_37,23.3885,18.0355,1.9305,1.8025,0.332850464,1466,EAF,1717,A,24.7,,15.2,RB,2001,125,9328,18/07/2014,92,BrF,6722,0,13/09/2015
8,40,5975,8_40,23.708,17.052,1.907,1.813,0.614647472,1550,EAF,4954,A,26.9,,17.4,RB,2006,125,9332,18/07/2014,92,BrM,6722,1,13/09/2015
8,29,5890,8_29,23.314,16.5475,1.943,1.749,0.797841451,1278,EAF,4954,A,27.2,,17.3,RB,2006,125,9273,25/06/2014,92,BrM,6722,1,13/09/2015
9,34,5970,9_34,23.0675,15.5375,1.933,1.8045,1.07852995,2171,EAF,6179,SA,26.7,,13.3,LB,2013,125,9328,18/07/2014,94,SEEN1,6674,1,27/02/2015
7,44,5950,7_44,23.218,14.947,1.9015,1.8505,1.403362512,819,EAF,5128,A,23.9,,16.0,RB,2007,125,9305,09/07/2014,101,BrF,6695,0,09/09/2015
7,40,6090,7_40,23.0925,15.869,1.956,1.8245,0.77685926,759,EAF,5128,A,23.8,,15.2,RB,2007,125,9459,23/09/2014,101,BrF,6695,0,09/09/2015
9,9,6015,9_9,23.3225,16.5925,1.9235,1.78,0.81668306,2320,EAF,5606,A,26.3,,17.4,RB,2010,125,9404,21/08/2014,101,BrM,6695,1,31/08/2015
9,34,5970,9_34,23.0675,15.5375,1.933,1.8045,1.07852995,2171,EAF,6179,SA,26.7,,13.3,LB,2013,125,9328,18/07/2014,101,SEEN1,6695,1,27/02/2015
9,3,5921,9_3,23.7725,17.12,1.953,1.7915,0.587643281,2071,EAF,6158,OFL,25.6,,14.7,G,2014,125,9285,30/06/2014,110,H,6693,1,09/09/2015
9,13,6080,9_13,23.4755,16.3585,1.9255,1.801,0.879037244,1758,EAF,6158,OFL,25.2,,14.8,G,2014,125,9456,22/09/2014,110,H,6693,1,09/09/2015
9,22,6091,9_22,23.2415,16.6505,1.9295,1.8205,0.578515754,1946,EAF,5559,A,26.7,,15.9,RB,2009,125,9455,22/09/2014,111,BrM,6763,1,18/09/2015
9,33,6085,9_33,23.417,16.314,1.876,1.8075,0.952018015,2154,EAF,6219,OFL,26.2,,15.8,G,2014,125,9455,22/09/2014,111,H,6763,1,08/09/2015
9,32,5922,9_32,23.0615,15.68,1.9845,1.804,0.893098719,2124,EAF,6159,OFL,24.3,,13.5,G,2014,125,9285,30/06/2014,111,H,6763,0,12/09/2015
