BreedGroupID,BirdID,Status
1392,1951,BrM
1393,48,FL
1394,2379,FL
1394,1954,BrF
1394,1953,BrM
1395,2036,BrF
1395,2035,BrM
1396,70,FL
1396,2037,BrF
1396,2753,BrM
1397,2381,FL
1397,1959,BrF
1397,2380,BrM
1398,2382,FL
1398,1961,BrF
1398,1960,BrM
1399,2383,FL
1399,1963,BrF
1399,1962,BrM
1400,2384,FL
1400,2173,AB
1400,2040,BrF
1400,1965,BrM
1401,2101,BrF
1401,2270,BrM
1402,2272,AB
1402,2273,AB
1402,40,BrF
1402,39,BrM
1403,2385,FL
1403,34,BrF
1403,2044,BrM
1404,2386,FL
1404,800,BrF
1404,38,BrM
1405,2275,BrF
1405,2045,BrM
1406,2387,FL
1406,2106,BrF
1406,2105,BrM
1407,2277,AB
1407,2278,AB
1407,2047,BrF
1407,2046,BrM
1408,53,FL
1408,2178,BrF
1408,2177,BrM
1409,2778,FL
1409,2180,BrF
1409,2179,BrM
1410,72,FL
1410,2048,BrF
1410,1968,BrM
1411,2388,FL
1411,2182,BrF
1411,2181,BrM
1412,79,FL
1412,2280,AB
1412,1970,BrF
1412,1969,BrM
1413,1972,BrF
1413,1971,BrM
1414,2390,FL
1414,2389,FL
1414,2112,BrF
1414,1973,BrM
1415,2391,FL
1415,2422,BrF
1415,2423,BrM
1416,50,FL
1416,2393,FL
1416,2184,AB
1416,2281,AB
1416,1978,BrF
1416,1977,BrM
1417,2186,BrF
1417,2185,BrM
1418,78,FL
1418,1980,BrF
1418,1979,BrM
1419,45,FL
1419,86,FL
1419,2204,BrF
1419,2205,BrM
1420,57,CH
1420,2206,BrF
1420,1983,BrM
1421,2394,FL
1421,2285,BrF
1421,2284,BrM
1422,2395,FL
1422,2287,BrF
1422,2286,BrM
1423,2396,CH
1423,2113,BrF
1423,1985,BrM
1424,2397,FL
1424,2398,FL
1424,2399,FL
1424,2293,AB
1424,2290,BrF
1424,2289,BrM
1425,2400,FL
1425,2207,BrF
1425,2208,BrM
1426,2209,BrF
1426,2210,BrM
1427,2401,FL
1427,2192,BrF
1427,2191,BrM
1428,2402,FL
1428,2403,FL
1428,2296,AB
1428,2194,BrF
1428,2193,BrM
1429,2404,FL
1429,2298,AB
1429,2841,BrF
1429,2107,BrM
1430,2405,FL
1430,2196,BrF
1430,2195,BrM
1431,71,FL
1431,2406,FL
1431,2407,FL
1431,2299,AB
1431,2300,AB
1431,2199,BrF
1431,2198,BrM
1432,2410,FL
1432,2409,BrF
1432,2408,BrM
1433,74,FL
1433,2411,FL
1433,2412,FL
1433,2303,AB
1433,2304,AB
1433,2202,BrF
1433,2201,BrM
1434,2413,FL
1434,31,BrF
1434,2203,BrM
1435,2415,CH
1435,60,FL
1435,2414,FL
1435,2058,BrF
1435,2057,BrM
1436,46,FL
1436,47,FL
1436,2416,FL
1436,1995,BrF
1436,1994,BrM
1437,58,FL
1437,1997,BrF
1437,1996,BrM
1438,2417,FL
1438,2310,AB
1438,2000,BrF
1438,1999,BrM
1439,2418,FL
1439,2063,BrF
1439,2311,BrM
1440,2419,FL
1440,2065,BrF
1440,2064,BrM
1441,2313,BrF
1441,2312,BrM
1442,2420,FL
1442,2314,AB
1442,2315,AB
1442,2108,BrF
1442,33,BrM
1443,2421,FL
1443,2317,BrF
1443,2316,BrM
1444,2424,AB
1444,2832,BrF
1444,2066,BrM
1445,2427,FL
1445,2426,BrF
1445,2425,BrM
1446,2114,BrF
1446,2005,BrM
1447,2428,FL
1447,2214,BrF
1447,23,BrM
1448,2429,FL
1448,69,AB
1448,2115,BrF
1448,44,BrM
1449,2117,BrF
1449,2116,BrM
1450,2119,BrF
1450,2118,BrM
1451,2067,BrF
1451,2120,BrM
1452,250,FL
1452,1901,BrF
1452,1900,BrM
1453,2220,AB
1453,2326,AB
1453,2008,BrF
1453,2764,BrM
1454,2221,BrF
1454,1686,BrM
1455,207,FL
1455,2070,BrF
1455,22,BrM
1456,2430,FL
1456,2331,AB
1456,2750,BrF
1456,98,BrM
1457,428,BrF
1457,28,BrM
1458,2826,FL
1458,2431,FL
1458,2432,FL
1458,2335,AB
1458,2226,BrF
1458,2011,BrM
1459,2433,FL
1459,2227,BrF
1459,29,BrM
1460,2749,BrF
1460,2071,BrM
1461,37,BrF
1461,36,BrM
1462,2434,FL
1462,2076,BrF
1462,2125,BrM
1463,220,FL
1463,1905,BrF
1463,21,BrM
1464,229,AB
1464,230,AB
1464,2126,BrF
1464,2343,BrM
1465,2751,BrF
1465,2733,BrM
1466,2014,BrF
1466,2128,BrM
3289,2435,FL
3289,2235,BrF
3289,2077,BrM
3290,241,AB
3290,61,AB
3290,2437,FL
3290,2436,FL
3290,237,BrF
3290,2015,BrM
1467,427,BrF
1467,42,BrM
3291,238,FL
3291,2438,FL
3291,2240,AB
3291,2241,AB
3291,799,BrF
3291,69,BrM
1468,2439,FL
1468,199,AB
1468,99,BrF
1468,2763,BrM
1469,2440,FL
1469,794,BrF
1469,2756,BrM
1470,2441,BrF
1470,24,BrM
1471,2442,FL
1471,2360,AB
1471,2079,BrF
1471,2078,BrM
1472,2361,AB
1472,2082,BrF
1472,2081,BrM
1473,216,FL
1473,67,AB
1473,2084,BrF
1473,304,BrM
1474,2249,BrF
1474,97,BrM
1475,206,FL
1475,77,AB
1475,1915,BrF
1475,2443,BrM
1476,2445,CH
1476,210,AB
1476,2444,FL
1476,77,AB
1476,1914,BrF
1476,1913,BrM
1477,1917,BrF
1477,65,BrM
1478,222,BrM
1479,219,FL
1479,1921,BrF
1479,2144,BrM
3292,2446,FL
3292,79,BrF
3292,1924,BrM
1480,2447,FL
1480,1927,BrF
1480,1926,BrM
1481,213,FL
1481,51,AB
1481,430,BrF
1481,1929,BrM
1482,2448,FL
1482,2366,AB
1482,2089,BrF
1482,1931,BrM
1483,2147,BrF
1483,1932,BrM
1484,2450,FL
1484,225,FL
1484,2449,FL
1484,227,AB
1484,228,AB
1484,2822,AB
1484,790,BrF
1484,226,BrM
1485,215,FL
1485,2451,AB
1485,792,BrF
1485,2150,BrM
1486,223,AB
1486,224,AB
1486,221,FL
1486,2452,FL
1486,68,AB
1486,94,AB
1486,2152,BrF
1486,2151,BrM
1487,2159,BrF
1487,2158,BrM
1488,2453,FL
1488,1938,BrF
1488,1937,BrM
1489,2454,FL
1489,2161,BrF
1489,2160,BrM
1490,2163,BrF
1490,2162,BrM
1491,2766,BrM
1491,2164,BrF
1492,2165,BrF
1492,2793,BrM
1493,2166,AB
1493,1940,BrF
1493,1939,BrM
1494,2455,FL
1494,2737,BrF
1494,1941,BrM
1495,1944,BrF
1495,1943,BrM
1496,2096,BrF
1496,2376,BrM
1497,2456,FL
1497,1949,BrF
1497,1948,BrM
1498,2111,BrF
1498,73,BrM
1499,1954,BrF
1499,1953,BrM
1500,2099,BrM
1501,2036,BrF
1501,2035,BrM
1502,2037,BrF
1502,2457,BrM
1503,64,BrF
1503,2380,BrM
1504,2458,FL
1504,1961,BrF
1504,1960,BrM
1505,1963,BrF
1505,1962,BrM
1506,2384,AB
1506,2040,BrF
1506,1965,BrM
1507,236,AB
1507,214,FL
1507,2101,BrF
1507,75,BrM
1508,2459,FL
1508,40,BrF
1508,39,BrM
1509,2460,FL
1509,34,BrF
1509,2044,BrM
1510,217,FL
1510,233,AB
1510,800,BrF
1510,38,BrM
1511,2275,BrF
1511,2045,BrM
1512,2461,FL
1512,2106,BrF
1512,2105,BrM
1513,247,AB
1513,2047,BrF
1513,2046,BrM
1514,2178,BrF
1514,2177,BrM
1515,2778,AB
1515,2180,BrF
1515,2179,BrM
1516,2048,BrF
1516,1968,BrM
1517,2182,BrF
1517,2181,BrM
3293,232,BrF
3293,231,BrM
3293,2462,FL
3293,79,AB
3293,1970,BrF
3293,1969,BrM
1518,1972,BrF
1518,1971,BrM
1519,2463,FL
1519,82,BrF
1519,1973,BrM
1520,2464,FL
1520,2422,BrF
1520,2423,BrM
1521,2392,AB
1521,1978,BrF
1521,1977,BrM
1522,218,FL
1522,78,AB
1522,1980,BrF
1522,1979,BrM
1523,2465,FL
1523,2204,BrF
1523,2205,BrM
1524,2466,FL
1524,2206,BrF
1524,1983,BrM
1525,2285,BrF
1525,2284,BrM
1526,2287,BrF
1526,2286,BrM
3294,2113,BrF
3294,1985,BrM
1527,2207,BrF
1527,2208,BrM
1528,2209,BrF
1528,2210,BrM
1529,2192,BrF
1529,2191,BrM
1530,2194,BrF
1530,2193,BrM
1531,2841,BrF
1531,2107,BrM
1532,2196,BrF
1532,2195,BrM
1533,248,AB
1533,245,AB
1533,249,AB
1533,246,AB
1533,2300,AB
1533,2199,BrF
1533,2198,BrM
1534,2409,BrF
1534,2408,BrM
3295,74,AB
3295,2202,BrF
3295,2201,BrM
1535,31,BrF
1535,2203,BrM
1536,2414,AB
1536,2058,BrF
1536,2057,BrM
1537,1995,BrF
1537,1994,BrM
1538,1997,BrF
1538,1996,BrM
1539,2467,FL
1539,2000,BrF
1539,1999,BrM
1540,2063,BrF
1540,2311,BrM
1541,2468,FL
1541,2065,BrF
1541,2064,BrM
1542,2313,BrF
1542,2312,BrM
1543,2469,FL
1543,2420,AB
1543,2108,BrF
1543,33,BrM
1544,2317,BrF
1544,2316,BrM
1545,2470,BrF
1545,54,BrM
1546,2472,BrF
1546,2471,BrM
1547,2475,FL
1547,2474,BrF
1547,2473,BrM
1562,2832,BrF
1562,2066,BrM
1563,2476,FL
1563,200,AB
1563,333,BrF
1563,2425,BrM
1564,2114,BrF
1564,2005,BrM
1565,2214,BrF
1565,23,BrM
1566,191,FL
1566,2115,BrF
1566,44,BrM
1567,2216,AB
1567,2117,BrF
1567,2116,BrM
1568,295,AB
1568,2119,BrF
1568,2118,BrM
1569,2477,FL
1569,2322,BrF
1569,98,BrM
1570,2479,FL
1570,2067,BrF
1570,2478,BrM
1571,2326,AB
1571,2008,BrF
1571,2764,BrM
1572,1859,BrF
1572,1686,BrM
1573,207,AB
1573,174,BrF
1573,22,BrM
1574,2331,AB
1574,2430,AB
1574,2750,BrF
1574,98,BrM
1575,2480,FL
1575,428,BrF
1575,28,BrM
1576,2482,BrF
1576,2481,BrM
1577,2226,BrF
1578,165,FL
1578,185,BrF
1578,29,BrM
1579,2749,BrF
1579,215,BrM
1580,37,BrF
1580,36,BrM
1581,2483,FL
1581,2076,BrF
1581,2125,BrM
1582,168,FL
1582,220,AB
1582,2484,AB
1582,169,BrF
1582,21,BrM
1583,294,BrF
1583,2343,BrM
1584,2485,FL
1584,2751,BrF
1584,2733,BrM
1585,2487,FL
1585,2486,AB
1585,2014,BrF
1585,2128,BrM
1586,172,FL
1586,237,BrF
1586,293,BrM
1587,186,FL
1587,189,BrF
1587,42,BrM
1588,205,FL
1588,209,FL
1588,2438,AB
1588,2240,AB
1588,2241,AB
1588,799,BrF
1588,69,BrM
1589,199,BrF
1589,2763,BrM
1590,2488,FL
1590,794,BrF
1590,2756,BrM
1591,2489,FL
1591,2441,BrF
1591,24,BrM
1592,2490,FL
1592,2442,AB
1592,2079,BrF
1592,2078,BrM
1593,2361,AB
1593,2082,BrF
1593,2081,BrM
1594,2491,AB
1594,2138,BrF
1594,176,BrM
1595,192,FL
1595,2084,BrF
1595,304,BrM
1596,2249,BrF
1596,216,BrM
1597,2493,CH
1597,2492,FL
1597,1915,BrF
1597,184,BrM
1598,195,CH
1598,196,FL
1598,2494,FL
1598,2444,AB
1598,1914,BrF
1598,77,BrM
1599,193,FL
1599,1917,BrF
1599,65,BrM
3296,162,FL
3296,190,FL
3296,163,BrF
3296,67,BrM
1600,201,FL
1600,79,BrF
1600,1924,BrM
1601,2447,AB
1601,1927,BrF
1601,1926,BrM
1602,188,FL
1602,213,AB
1602,51,AB
1602,430,BrF
1602,1929,BrM
1603,328,AB
1603,326,AB
1603,325,BrF
1603,327,BrM
1604,2147,BrF
1604,1932,BrM
1605,2496,FL
1605,170,FL
1605,171,AB
1605,225,AB
1605,167,AB
1605,2822,AB
1605,790,BrF
1606,160,FL
1606,215,AB
1606,792,BrF
1606,204,BrM
1607,194,CH
1607,2497,AB
1607,2452,AB
1607,2152,BrF
1607,2151,BrM
1608,2159,BrF
1608,2158,BrM
1609,2453,AB
1609,1938,BrF
1609,1937,BrM
1610,2161,BrF
1610,2160,BrM
1611,2163,BrF
1611,2162,BrM
1612,2498,FL
1612,2766,BrM
1612,2164,BrF
1613,2165,BrF
1613,2793,BrM
1614,1940,BrF
1614,1939,BrM
1615,187,FL
1615,2455,AB
1615,2737,BrF
1615,1941,BrM
1616,2499,FL
1616,1944,BrF
1616,1943,BrM
1617,2500,FL
1617,2456,AB
1617,1949,BrF
1617,1948,BrM
1618,2111,BrF
1618,73,BrM
1619,2502,BrF
1619,2501,BrM
1620,1954,BrF
1620,1953,BrM
1621,2100,BrF
1621,2099,BrM
1622,2037,BrF
1622,2457,BrM
1623,2504,CH
1623,164,FL
1623,161,FL
1623,2503,AB
1623,64,BrF
1623,178,BrM
1624,2505,FL
1624,1961,BrF
1624,1960,BrM
1625,1963,BrF
1625,1962,BrM
1626,2384,AB
1626,2040,BrF
1626,1965,BrM
1627,214,AB
1627,2101,BrF
1627,75,BrM
1628,2506,FL
1628,2459,AB
1628,40,BrF
1628,39,BrM
1629,34,BrF
1629,2044,BrM
1630,175,FL
1630,203,FL
1630,1860,FL
1630,217,AB
1630,233,AB
1630,800,BrF
1630,38,BrM
1631,233,BrF
1631,2045,BrM
1632,2509,AB
1632,2508,BrF
1632,2507,BrM
1633,2461,AB
1633,297,AB
1633,329,BrF
1633,298,BrM
1634,2047,BrF
1634,2046,BrM
1635,2511,FL
1635,2510,AB
1635,2178,BrF
1635,2177,BrM
1636,2512,FL
1636,2180,BrF
1636,331,BrM
1637,2048,BrF
1637,1968,BrM
1638,2513,FL
1638,2182,BrF
1638,2181,BrM
1639,2319,BrF
1639,2318,BrM
1640,78,BrF
1640,1971,BrM
1641,82,BrF
1641,1973,BrM
1642,2515,BrF
1642,2514,BrM
1643,2422,BrF
1643,2423,BrM
1644,177,FL
1644,2392,AB
1644,1978,BrF
1644,1977,BrM
1645,198,FL
1645,197,FL
1645,2518,FL
1645,2517,FL
1645,2516,AB
1645,1980,BrF
1645,1979,BrM
1646,2204,BrF
1646,2205,BrM
1647,2206,BrF
1647,1983,BrM
1648,2285,BrF
1648,2284,BrM
1649,2519,FL
1649,2287,BrF
1649,2286,BrM
1650,2113,BrF
1650,1985,BrM
1651,2520,AB
1651,2207,BrF
1651,2208,BrM
1652,2209,BrF
1652,2210,BrM
1653,2521,AB
1653,2192,BrF
1653,2191,BrM
1654,2194,BrF
1654,2193,BrM
1655,2841,BrF
1655,2107,BrM
1656,71,BrF
1656,2522,BrM
1657,2196,BrF
1657,2195,BrM
1658,202,FL
1658,71,AB
1658,2199,BrF
1658,2198,BrM
1659,2409,BrF
1659,2408,BrM
1660,208,OFL
1660,2202,BrF
1660,2201,BrM
3297,2524,BrF
3297,208,BrM
1661,2525,FL
1661,31,BrF
1661,2203,BrM
1662,2057,BrM
1663,1995,BrF
1663,1994,BrM
1664,1997,BrF
1664,1996,BrM
1665,2526,FL
1665,2000,BrF
1665,1999,BrM
1666,2063,BrF
1666,2311,BrM
1667,2468,AB
1667,213,BrF
1667,2064,BrM
1668,2313,BrF
1668,2312,BrM
1669,2529,FL
1669,2108,BrF
1669,33,BrM
1670,2317,BrF
1670,2316,BrM
1671,2528,FL
1671,2527,AB
1671,2470,BrF
1671,54,BrM
1690,2832,BrF
1690,2066,BrM
1691,333,BrF
1691,216,BrM
1692,2114,BrF
1692,2005,BrM
3298,2214,BrF
3298,2843,BrM
1693,306,AB
1693,191,AB
1693,2115,BrF
1693,44,BrM
1694,316,AB
1694,324,AB
1694,2117,BrF
1694,2116,BrM
1695,2530,FL
1695,2119,BrF
1695,2118,BrM
1696,2477,AB
1696,2322,BrF
1696,98,BrM
3299,302,AB
3299,2067,BrF
3299,2478,BrM
3300,312,AB
3034,823,BrF
3034,1268,BrM
3034,1560,ABX
3035,1559,ABX
3035,458,BrF
3035,499,BrM
3036,929,BrM
3036,1576,OFL
3036,1863,BrF
3037,1209,BrM
3037,1409,BrF
3038,1152,BrF
3038,1349,BrM
3039,597,BrM
3039,840,BrF
3039,1499,ABX
3040,1164,BrM
3040,1345,BrF
3040,3272,FL
3041,1020,BrM
3041,1247,BrF
3041,3271,FL
3042,1059,BrF
3042,1167,BrM
3042,1514,ABX
3042,1591,FL
3043,1359,BrM
3043,1421,BrF
3044,3270,FL
3044,220,BrM
3044,924,BrF
3044,1493,OFL
3045,1039,BrM
3045,1346,BrF
3046,890,BrM
3046,1599,FL
3046,1496,OFL
3046,1501,BrF
3047,507,BrM
3048,825,BrF
3048,1286,BrM
3049,503,BrF
3049,1214,BrM
3049,1586,OFL
3050,444,BrF
3050,1166,BrM
3050,1515,H
3051,886,BrM
3051,1218,BrF
3051,1550,ABX
3052,441,BrF
3052,1165,BrM
3052,1415,H
3052,1594,FL
3053,494,BrM
3053,1222,BrF
3054,3267,FL
3054,1555,ABX
3054,199,BrF
3054,442,H
3054,609,BrM
3054,1543,ABX
3054,1500,ABX
3055,1029,BrM
3055,1385,BrF
3056,221,BrM
3056,454,BrF
3056,1371,H
3056,1404,H
3056,3266,CH
3057,1553,ABX
3057,3265,H
3057,604,BrF
3057,921,BrM
3057,1383,H
3057,1557,ABX
3058,826,BrF
3058,1213,BrM
3058,1502,OFL
3059,1561,ABX
3059,1274,BrM
3059,1386,BrF
3059,1388,ABX
3060,1558,ABX
3060,51,BrM
3060,1361,BrF
3061,449,H
3061,1370,ABX
3061,1384,BrF
3062,3263,ABX
3062,216,BrM
3062,308,BrF
3062,932,H
3062,1574,OFL
3064,3262,OFL
3064,459,BrF
3064,1290,BrM
3064,1441,ABX
3065,557,BrM
3065,949,BrF
3065,1505,ABX
3065,1523,ABX
3065,1573,OFL
3065,3261,FL
3066,1032,BrM
3066,1369,BrF
3066,1572,FL
3067,607,BrM
3068,1538,ABX
3068,1539,BrM
3069,176,BrM
3069,1042,BrF
3069,1571,FL
3070,1540,ABX
3070,453,BrM
3070,869,BrF
3071,467,BrM
3071,1305,BrF
3071,1431,ABX
3072,1156,BrM
3072,1200,BrF
3072,1495,ABX
3073,3260,ABX
3073,1178,BrM
3073,1193,BrF
3074,1188,BrM
3074,1244,BrF
3074,1513,ABX
3075,1184,BrM
3075,1186,BrF
3075,1575,OFL
3076,436,BrM
3077,1031,BrM
3077,1490,ABX
3078,628,BrF
3078,1358,BrM
3078,3259,FL
3079,1158,BrF
3079,1367,BrM
3079,3258,FL
3080,1355,BrF
3080,1357,BrM
3080,3257,OFL
3081,1173,BrF
3081,1435,ABX
3081,1534,BrM
3082,865,BrM
3082,1508,BrF
3083,1130,BrF
3083,1356,BrM
3083,3256,FL
3084,523,BrM
3084,832,BrF
3084,3255,FL
3085,450,BrF
3085,629,BrM
3086,522,BrF
3086,1360,BrM
3087,1279,BrM
3087,1437,BrF
3087,3254,FL
3088,951,BrF
3088,1196,BrM
3088,1512,ABX
3088,1583,OFL
3089,168,BrF
3089,1045,BrM
3089,1596,FL
3090,632,BrM
3090,862,BrF
3090,3253,FL
3091,858,BrF
3091,1063,BrM
3091,3252,FL
3092,3251,OFL
3092,1195,BrF
3092,1243,BrM
3093,917,BrM
3093,1170,BrF
3093,1579,OFL
3093,3250,FL
3095,525,BrM
3095,1161,BrF
3095,1582,OFL
3095,1581,OFL
3096,1394,BrM
3096,476,BrF
3097,849,BrM
3097,1403,BrF
3097,1527,ABX
3097,1580,FL
3098,670,BrF
3098,1381,BrM
3099,1542,ABX
3099,1022,BrF
3099,1199,BrM
3100,1040,BrM
3100,1592,FL
3101,1017,BrF
3101,1018,BrM
3101,1536,ABX
3102,1396,BrM
3102,1510,BrF
3103,297,BrF
3103,329,H
3103,1179,ABX
3103,1862,BrM
3104,776,BrM
3104,1049,BrF
3105,1597,OFL
3105,1598,OFL
3105,774,BrF
3105,1198,BrM
3106,1190,BrF
3106,1191,BrM
3106,1205,H
3108,1492,ABX
3109,3244,ABX
3109,602,BrM
3109,1380,BrF
3110,638,BrF
3110,1185,BrM
3110,1401,H
3110,3243,FL
3111,510,BrM
3111,919,BrF
3111,3242,FL
3112,1541,ABX
3112,1548,ABX
3112,676,BrM
3112,1024,BrF
3113,1427,BrM
3113,1387,BrF
3114,915,BrF
3114,1412,BrM
3115,1570,ABX
3115,509,BrM
3115,627,ABX
3115,663,BrF
3116,1429,BrF
3116,1588,OFL
3117,845,BrF
3117,1276,BrM
3118,3241,FL
3118,847,BrM
3118,1382,BrF
3118,1589,OFL
3119,1171,BrM
3119,1172,BrF
3120,677,BrF
3120,938,H
3120,1168,BrM
3120,1533,ABX
3121,1275,BrF
3121,1587,BrM
3122,668,BrM
3122,1304,BrF
3123,3277,H
3123,3276,FL
3123,639,BrF
3123,1028,BrM
3124,3275,OFL
3124,666,BrF
3124,1425,H
3125,544,BrM
3125,1517,BrF
3125,1532,ABX
3126,563,BrF
3126,1430,BrM
3127,3274,H
3127,3273,H
3127,1043,BrF
3127,1569,BrM
3128,1177,BrF
3128,1395,BrM
3128,1535,ABX
3129,1271,BrF
3129,1272,H
3129,1416,BrM
3129,1595,OFL
3130,1154,BrM
3130,1155,BrF
3130,1436,ABX
3131,524,BrF
3131,634,BrM
3131,1234,H
3131,1600,CH
3132,506,BrM
3132,601,BrF
3133,1488,FL
15,1033,H
15,912,BrF
15,922,BrM
15,6074,FL
16,927,BrF
16,501,BrM
17,925,BrF
17,837,BrM
18,504,BrF
18,44,BrM
18,3419,FL
19,596,BrF
19,497,BrM
2301,595,BrF
2301,495,BrM
20,833,BrF
20,200,BrM
21,867,ABX
21,823,BrF
21,562,BrM
22,930,H
22,1219,H
22,458,BrF
22,499,BrM
22,1210,FL
22,1209,FL
23,859,BrF
23,929,BrM
24,457,BrF
24,868,BrM
25,840,BrF
25,597,BrM
26,172,BrF
26,1861,BrM
27,3425,BrF
27,1020,BrM
2302,1224,OFL
2302,3424,BrF
2302,1167,BrM
28,502,BrF
28,215,BrM
28,3423,FL
29,924,BrF
29,220,BrM
30,1235,BrF
30,1039,BrM
31,169,BrF
31,890,BrM
32,3422,BrF
32,507,BrM
32,1221,FL
33,825,BrF
33,672,BrM
34,1214,OFL
34,503,BrF
34,470,BrM
2303,3421,ABX
2303,1151,BrM
2303,444,BrF
35,441,BrF
35,1165,BrM
36,500,BrF
36,1162,ABX
36,3420,ABX
36,494,BrM
37,199,BrF
37,794,H
37,442,H
37,609,BrM
37,1152,FL
38,3134,BrF
38,1029,BrM
39,1156,ABX
39,454,BrF
39,221,BrM
39,3418,FL
40,3417,H
40,604,BrF
40,921,BrM
41,826,H
41,455,BrF
41,1212,BrM
41,1213,FL
42,3416,ABX
42,511,BrF
42,3415,BrM
43,828,ABX
43,466,BrF
43,51,BrM
44,449,BrF
44,1157,BrM
45,932,H
45,1216,OFL
45,308,BrF
45,216,BrM
46,447,BrF
46,1203,BrM
47,459,ABX
47,1030,H
47,462,BrF
47,947,BrM
48,207,BrF
48,65,BrM
49,949,BrF
49,557,BrM
50,608,ABX
50,163,ABX
50,3414,ABX
50,850,BrF
50,510,BrM
51,78,BrF
51,555,BrM
52,607,ABX
52,1202,ABX
52,469,BrF
52,606,BrM
52,1230,FL
53,1032,H
53,827,BrF
53,176,BrM
2304,848,BrF
2304,3413,BrM
54,869,BrF
54,453,BrM
55,561,BrF
55,467,BrM
56,1200,ABX
56,1188,ABX
56,878,BrF
56,879,BrM
57,1193,BrF
57,1178,BrM
58,171,BrF
58,877,BrM
59,1186,BrF
59,1184,BrM
60,880,BrF
60,436,BrM
61,1062,ABX
61,835,BrF
61,860,BrM
62,1061,H
62,628,BrF
62,1037,BrM
63,1019,H
63,1158,BrF
63,1159,BrM
64,1197,ABX
64,1173,BrF
64,1041,BrM
65,1047,ABX
65,853,BrF
65,865,BrM
66,832,BrF
66,523,BrM
67,863,AB
67,450,BrF
67,629,BrM
2305,522,BrF
2305,1174,BrM
68,479,BrF
68,866,BrM
69,951,BrF
69,1196,BrM
70,474,H
70,168,BrF
70,884,BrM
70,1234,FL
71,862,BrF
71,632,BrM
2306,1063,H
2306,857,BrM
72,1195,H
72,855,BrF
72,854,BrM
73,858,BrF
73,856,BrM
74,640,BrF
74,525,BrM
75,3411,BrF
75,849,BrM
76,635,BrF
76,636,BrM
77,528,ABX
77,64,BrF
77,178,BrM
78,641,H
78,1175,H
78,3410,ABX
78,530,BrF
78,637,BrM
79,670,BrF
79,1211,BrM
80,1206,BrF
80,1176,BrM
81,1022,BrF
81,1166,BrM
82,914,BrF
82,1040,BrM
83,1017,BrF
83,1018,BrM
83,3409,FL
84,1160,BrF
84,836,BrM
85,297,H
85,329,BrF
85,1862,BrM
85,1179,FL
3317,1217,ABX
3317,776,BrM
86,774,BrF
86,1198,BrM
87,1190,BrF
87,1191,BrM
88,1205,H
88,1192,BrF
2307,1240,BrF
2307,1242,BrM
89,3408,BrF
89,1189,BrM
90,508,BrF
90,602,BrM
2308,3407,BrF
2308,873,BrM
91,3406,H
91,638,BrF
91,633,BrM
92,476,ABX
92,3405,ABX
92,919,BrF
92,477,BrM
93,1024,BrF
93,676,BrM
94,675,BrF
94,846,BrM
95,663,BrF
95,549,BrM
96,1182,BrF
96,851,BrM
96,1181,FL
97,1201,ABX
97,543,BrF
97,540,BrM
98,915,BrF
98,941,BrM
98,1170,FL
99,845,BrF
99,674,BrM
99,1208,FL
100,472,BrF
100,847,BrM
101,1172,BrF
101,1171,BrM
102,938,H
102,1180,ABX
102,1168,ABX
102,677,BrF
102,550,BrM
103,665,BrF
103,208,BrM
104,844,BrF
104,668,BrM
104,3404,FL
105,554,BrF
105,1028,BrM
106,666,BrF
106,916,BrM
107,1218,ABX
107,3432,BrF
107,544,BrM
108,563,BrF
108,545,BrM
109,3431,ABX
109,3430,BrF
109,1169,BrM
110,627,BrF
110,509,BrM
111,3429,H
111,1043,BrF
111,559,BrM
112,1177,BrF
112,3428,BrM
113,942,BrF
113,1183,BrM
114,1194,ABX
114,3427,BrF
114,605,BrM
115,1155,BrF
115,1154,BrM
115,1153,ABX
116,524,BrF
116,634,BrM
117,3426,BrF
117,331,BrM
2309,601,BrF
2309,506,BrM
118,912,BrF
118,922,BrM
118,1248,FL
119,927,BrF
119,501,BrM
119,1222,FL
120,925,BrF
120,837,BrM
121,3392,ABX
121,504,BrF
121,44,BrM
122,596,BrF
122,497,BrM
122,3384,FL
123,595,BrF
123,495,BrM
123,3380,FL
2311,833,BrF
2311,200,BrM
124,867,ABX
124,823,BrF
124,562,BrM
124,3374,FL
125,930,ABX
125,1219,ABX
125,458,BrF
125,499,BrM
125,1209,OFL
126,859,BrF
126,929,BrM
126,3403,FL
127,457,BrF
127,868,BrM
127,3397,FL
128,840,BrF
128,597,BrM
129,3396,BrF
129,1164,BrM
130,1247,BrF
130,1020,BrM
2312,1059,BrF
2312,1167,BrM
131,1224,H
131,502,BrF
131,215,BrM
131,3395,FL
132,924,BrF
132,220,BrM
132,3394,FL
133,1235,BrF
133,1039,BrM
2313,169,BrF
2313,890,BrM
134,1246,BrF
134,507,BrM
134,3393,FL
134,1221,ABX
2314,825,BrF
2314,672,BrM
2314,1286,FL
2315,1214,ABX
2315,1045,ABX
2315,503,BrF
2315,470,BrM
2316,444,BrF
2316,1166,BrM
2317,1218,BrF
2317,886,BrM
135,441,BrF
135,1165,BrM
135,1287,FL
136,500,BrF
136,494,BrM
136,1229,FL
137,442,ABX
137,794,H
137,199,BrF
137,609,BrM
137,1152,OFL
2318,3134,BrF
2318,1029,BrM
138,1156,ABX
138,454,BrF
138,221,BrM
138,3391,OFL
139,1244,ABX
139,3390,ABX
139,3389,H
139,604,BrF
139,921,BrM
