BloodID,TL,Whodunnit,PlateID,BirdID,Objective,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
3873,6394.169245,EB,19,4881,3,A,28.5,,16.1,RB,2005,85,2239,12/01/2008,76,BrM,4370,1,09/01/2009
3878,10428.87294,EB,19,4888,3,A,26.1,,17.2,LB,2006,85,2240,13/01/2008,77,B,4371,1,25/07/2011
3879,4505.460527,EB,83,4958,3,A,25.4,,14.6,RB,2006,85,2240,13/01/2008,77,B,4371,0,15/09/2015
3880,7468.235877,EB,19,2963,3,A,24.5,,16.7,RB,2003,85,2241,14/01/2008,86,ABX,4378,0,29/07/2010
3925,3931.680354,EB,63,2978,3,A,24.3,,15.3,RB,2003,85,2247,31/01/2008,86,BrF,4378,0,18/07/2013
3881,2925.171456,EB,20,3089,3,A,26.8,,18.2,,2004,85,2241,14/01/2008,86,BrM,4378,1,14/09/2015
3874,6787.899404,EB,19,4912,3,A,23.4,,14.7,LB,2006,85,2239,12/01/2008,86,ABX,4378,0,25/08/2008
3883,4247.264753,EAF,17,4944,8,SA,25.0,,16.3,LB,2006,85,2133,15/01/2008,94,SEEN1,4384,1,02/01/2009
3884,4460.207446,EB,20,1871,3,A,25.7,,16.4,,2003,85,2134,16/01/2008,94,BrM,4384,1,06/01/2009
3865,6675.908139,EB,61,4887,3,A,26.2,,16.0,LB,2006,85,2238,10/01/2008,112,ABX,4396,1,23/08/2010
3865,3252.350285,EAF,39,4887,7,A,26.2,,16.0,LB,2006,85,2238,10/01/2008,112,ABX,4396,1,23/08/2010
3865,5838.283517,EB,91,4887,3,A,26.2,,16.0,LB,2006,85,2238,10/01/2008,112,ABX,4396,1,23/08/2010
3559,2437.126993,EAF,29,5160,7,J,24.0,,14.3,G,2007,85,2132,11/01/2008,112,OFL,4396,0,26/08/2012
3570,1627.255182,EAF,11,5171,8,J,24.1,,13.9,G,2007,85,2139,25/01/2008,127,OFL,4404,0,28/08/2008
3924,1712.350795,EAF,29,1886,8,A,25.0,,16.4,RB,2002,85,2246,30/01/2008,134,BrM,4407,1,16/02/2010
3573,6743.06377,EAF,14,5174,8,SA,24.2,,15.4,LB,2007,85,2142,01/02/2008,134,ABX,4407,0,18/08/2015
3923,8134.293022,EAF,6,4847,8,A,23.7,,13.1,LB,2005,85,2246,30/01/2008,135,SEEN1,4408,0,21/07/2008
3923,5374.86381,EB,81,4847,3,A,23.7,,13.1,LB,2005,85,2246,30/01/2008,135,SEEN1,4408,0,21/07/2008
3921,3473.069581,EB,64,3574,3,A,23.3,,14.0,,2005,85,2141,29/01/2008,137,BrF,4409,0,18/09/2015
3921,4122.882948,EAF,28,3574,6,A,23.3,,14.0,,2005,85,2141,29/01/2008,137,BrF,4409,0,18/09/2015
3922,3046.78418,EB,65,4866,3,A,26.4,,16.9,LB,2005,85,2141,29/01/2008,137,BrM,4409,1,04/02/2013
3572,2375.402949,EAF,35,5173,7,SA,24.2,,14.6,LB,2007,85,2141,29/01/2008,137,SEEN1,4409,0,21/09/2015
3571,1995.052221,EAF,14,5172,8,SA,26.0,,16.0,LB,2007,85,2140,26/01/2008,165,SEEN1,4419,1,24/02/2010
3918,4999.03045,EB,82,4919,3,A,23.2,,14.5,LB,2006,85,2140,26/01/2008,167,BrF,4420,0,27/01/2012
3911,1910.068008,EAF,33,4910,7,A,24.2,,13.7,LB,2006,85,2244,22/01/2008,168,ABX,4421,0,16/08/2009
3911,2642.822461,EAF,43,4910,7,A,24.2,,13.7,LB,2006,85,2244,22/01/2008,168,ABX,4421,0,16/08/2009
3911,1571.31542,EAF,34,4910,7,A,24.2,,13.7,LB,2006,85,2244,22/01/2008,168,ABX,4421,0,16/08/2009
3883,4247.264753,EAF,17,4944,8,SA,25.0,,16.3,LB,2006,85,2133,15/01/2008,171,ABX,4423,1,02/01/2009
3882,4991.389894,EB,76,1872,3,A,24.7,,14.2,RB,2003,85,2133,15/01/2008,171,BrF,4423,0,26/06/2012
3882,6027.730578,EB,19,1872,3,A,24.7,,14.2,RB,2003,85,2133,15/01/2008,171,BrF,4423,0,26/06/2012
3882,1793.316096,EB,91,1872,3,A,24.7,,14.2,RB,2003,85,2133,15/01/2008,171,BrF,4423,0,26/06/2012
3560,878.5473827,EAF,28,5161,8,J,26.1,,13.8,G,2007,85,2133,15/01/2008,171,OFL,4423,1,05/02/2009
3561,2561.774395,EB,73,5162,3,A,23.9,,14.2,RB,2006,85,2133,15/01/2008,174,BrF,4425,0,05/08/2015
3926,8611.684621,EAF,18,3576,8,A,26.2,,16.5,,2005,85,2142,01/02/2008,403,BrM,4430,1,14/02/2010
3956,7093.098554,EB,69,1750,3,A,26.1,,16.8,RB,2002,87,2158,13/07/2008,1,BrM,4495,1,17/09/2015
3977,3175.959297,EB,77,1763,3,A,23.7,,14.5,RB,2002,87,2165,18/07/2008,3,BrF,4497,0,26/09/2013
3961,2941.957988,EB,36,4829,4,A,25.4,,16.7,RB,2006,87,2161,16/07/2008,3,BrM,4497,1,14/02/2010
3597,5762.233096,EAF,14,5199,8,OFL,25.6,,15.1,G,2008,87,2161,16/07/2008,3,ABX,4497,1,05/08/2010
3980,3632.496534,EAF,24,4917,6,A,24.7,,14.5,LB,2006,87,2165,18/07/2008,3,SEEN1,4497,0,07/09/2015
3966,1636.354849,EB,75,1532,3,A,24.8,,13.5,RB,1999,87,2161,16/07/2008,4,BrF,4498,0,08/09/2010
3958,4511.680422,EB,11,911,2,A,26.8,,16.8,RB,1994,87,2161,16/07/2008,4,BrM,4498,1,08/09/2010
3954,3605.891798,EB,61,1740,3,A,24.5,,15.0,RB,2001,87,2158,13/07/2008,5,BrF,4499,0,24/01/2009
3955,2929.474511,EB,15,1187,2,A,26.8,,15.5,RB,1996,87,2158,13/07/2008,5,BrM,4499,1,05/09/2010
3593,8686.694062,EAF,1,5195,8,OFL,24.0,,13.1,G,2008,87,2158,13/07/2008,5,H,4499,0,27/02/2015
3950,3434.227999,EB,67,1509,3,A,26.6,,17.5,RB,1999,87,2158,13/07/2008,7,BrM,4500,1,31/08/2010
3953,2947.193619,EB,61,4939,3,A,26.0,,16.7,,2006,87,2158,13/07/2008,8,BrM,4501,1,19/08/2010
3594,4011.658806,EAF,20,5196,8,FL,23.8,,14.1,G,2008,87,2158,13/07/2008,8,OFL,4501,0,31/12/2008
3594,23721.38315,EAF,15,5196,8,FL,23.8,,14.1,G,2008,87,2158,13/07/2008,8,OFL,4501,0,31/12/2008
3967,4769.34332,EB,62,1826,3,A,24.7,,15.9,RB,2003,87,2161,16/07/2008,9,BrF,4502,0,23/09/2015
3668,1121.168405,EAF,39,5271,8,CH,25.6,,15.5,G,2008,87,2205,25/08/2008,11,FL,4503,1,25/08/2008
4243,2544.47444,EAF,30,2988,7,A,25.8,,16.9,RB,2004,87,2381,14/08/2008,14,BrM,4506,1,06/09/2010
3957,4705.612519,EB,76,1729,3,A,26.3,,15.5,RB,2001,87,2159,14/07/2008,20,BrM,4509,1,01/03/2015
3952,1548.283348,EAF,35,5134,7,SA,24.7,,13.7,LB,2007,87,2158,13/07/2008,20,ABX,4509,0,25/08/2008
3595,9873.859401,EAF,14,5197,8,FL,25.9,,16.1,G,2008,87,2159,14/07/2008,20,OFL,4509,1,03/09/2010
3592,6660.57003,EAF,20,5194,8,SA,23.3,,13.9,LB,2007,87,2158,13/07/2008,22,ABX,4510,0,07/09/2010
3975,2531.295495,EB,75,1510,3,A,24.0,,13.5,RB,1999,87,2165,18/07/2008,24,BrF,4512,0,07/01/2009
3971,6578.241201,EB,63,2966,3,A,25.4,,15.9,RB,2004,87,2165,18/07/2008,24,BrM,4512,1,14/09/2015
3979,2184.926428,EB,72,4890,3,A,25.1,,16.2,LB,2006,87,2165,18/07/2008,24,ABX,4512,1,27/02/2015
3964,3399.716369,EB,64,3449,3,A,24.1,,14.4,,2005,87,2161,16/07/2008,25,BrF,4513,0,12/09/2009
3962,2227.015909,EB,66,4897,3,A,26.3,,16.5,RB,2006,87,2161,16/07/2008,25,BrM,4513,1,14/02/2010
3981,432.6381409,EB,83,5073,3,A,24.2,,14.0,LB,2006,87,2165,18/07/2008,26,ABX,4514,0,30/12/2008
3987,2555.236221,EB,72,4875,3,A,23.9,,14.7,,2006,87,2168,22/07/2008,28,ABX,4516,0,19/08/2009
3983,4983.553427,EB,66,5147,3,SA,24.5,,14.2,LB,2007,87,2165,18/07/2008,32,ABX,4518,0,28/08/2010
3965,3790.175845,EB,64,3462,3,A,24.7,,14.5,RB,2005,87,2161,16/07/2008,40,BrF,4523,0,09/09/2015
3963,2696.064567,EB,79,3093,3,A,26.7,,16.0,RB,2004,87,2161,16/07/2008,40,BrM,4523,1,28/05/2013
3596,11965.55043,EAF,3,5198,8,FL,24.6,,15.9,G,2008,87,2160,15/07/2008,40,FL,4523,0,30/12/2008
3660,15242.53423,EAF,12,5263,8,OFL,23.7,,13.5,G,2008,87,2199,12/08/2008,43,H,4525,0,30/08/2008
4239,3282.415928,EB,81,4904,3,A,24.7,,15.6,LB,2006,87,2379,13/08/2008,43,AB,4525,0,25/01/2015
4245,4902.265511,EAF,35,5140,6,SA,24.1,,14.8,LB,2007,87,2381,14/08/2008,43,AB,4525,0,26/08/2009
4244,4250.050369,EB,79,3464,3,A,24.9,,16.2,RB,2004,87,2381,14/08/2008,45,BrM,4526,1,02/09/2008
4229,5049.609492,EB,63,1868,3,A,26.3,,17.8,RB,2003,87,2198,11/08/2008,46,BrM,4527,1,02/09/2015
4189,3585.46966,EB,77,1765,3,A,24.5,,,RB,2002,87,2372,29/07/2008,47,BrF,4528,0,25/02/2012
4182,7206.179744,EB,62,1752,3,A,25.4,,16.5,RB,2002,87,2372,29/07/2008,47,BrM,4528,1,30/08/2010
4187,2753.790762,EB,78,2985,3,A,24.5,,14.8,RB,2003,87,2372,29/07/2008,47,H,4528,0,07/09/2010
4185,7293.099309,EAF,36,5125,6,SA,23.3,,14.2,LB,2007,87,2372,29/07/2008,47,ABX,4528,0,30/01/2014
3634,1292.275273,EAF,39,5236,8,FL,26.0,,15.4,G,2008,87,2183,31/07/2008,47,FL,4528,1,05/09/2009
4183,2331.573238,EB,66,5169,3,SA,26.8,,16.8,LB,2007,87,2372,29/07/2008,47,SEEN1,4528,1,24/08/2010
3635,4410.271543,EB,73,5237,3,FL,26.2,,17.1,G,2008,87,2183,31/07/2008,48,OFL,4529,1,10/09/2012
4199,3992.273716,EB,67,1553,3,A,26.0,,17.5,RB,1999,87,2185,01/08/2008,50,BrM,4530,1,23/02/2010
4192,3401.144189,EB,72,5144,3,SA,25.9,,17.1,LB,2007,87,2182,30/07/2008,50,ABX,4530,1,11/06/2013
3645,4162.906637,EAF,9,5247,8,FL,24.3,,15.0,G,2008,87,2189,05/08/2008,50,OFL,4530,0,02/01/2009
4238,5231.876213,EAF,12,1361,6,A,24.2,,15.2,RB,1998,87,2379,13/08/2008,51,BrF,4531,0,15/03/2010
4238,2371.027341,EB,75,1361,3,A,24.2,,15.2,RB,1998,87,2379,13/08/2008,51,BrF,4531,0,15/03/2010
4206,3921.898132,EB,72,5155,3,SA,24.9,,14.9,LB,2007,87,2375,07/08/2008,51,H,4531,0,05/09/2010
4183,2331.573238,EB,66,5169,3,SA,26.8,,16.8,LB,2007,87,2372,29/07/2008,53,ABX,4532,1,24/08/2010
4234,4139.803353,EB,73,5160,3,SA,24.2,,14.5,LB,2007,87,2199,12/08/2008,53,SEEN1,4532,0,26/08/2012
3669,6732.419237,EAF,35,5272,8,CH,23.8,,15.5,,2008,87,2206,28/08/2008,55,FL,4534,0,28/08/2008
4198,3393.243706,EB,83,5079,3,A,24.6,,15.5,,2005,87,2185,01/08/2008,62,BrF,4540,0,12/08/2009
3659,7106.666754,EB,74,5262,3,OFL,26.8,,16.6,G,2008,87,2198,11/08/2008,66,OFL,4542,1,08/09/2010
4188,4230.302335,EB,76,1669,3,A,25.4,,14.5,RB,2001,87,2372,29/07/2008,68,BrF,4544,0,20/01/2015
4175,4806.611307,EB,78,1897,3,A,26.7,,17.9,RB,2003,87,2178,26/07/2008,68,BrM,4544,1,17/02/2010
4175,7560.729344,EAF,28,1897,6,A,26.7,,17.9,RB,2003,87,2178,26/07/2008,68,BrM,4544,1,17/02/2010
4191,6007.78927,EB,83,4971,3,A,25.4,,15.2,LB,2006,87,2182,30/07/2008,68,H,4544,0,24/06/2013
3633,5483.880378,EB,85,5235,3,FL,24.3,,16.1,G,2008,87,2182,30/07/2008,68,FL,4544,1,21/08/2015
4184,3037.251783,EB,84,5137,3,SA,25.0,,15.9,LB,2007,87,2372,29/07/2008,68,SEEN1,4544,0,25/08/2008
3647,3554.586891,EAF,6,5249,8,SA,25.0,,16.7,LB,2007,87,2189,05/08/2008,70,ABX,4546,1,17/07/2015
4177,2961.377565,EB,76,1742,3,A,25.2,,15.6,RB,2002,87,2178,26/07/2008,71,BrM,4547,1,28/08/2008
3622,2093.967458,EAF,34,5224,7,FL,23.7,,15.0,G,2008,87,2178,26/07/2008,71,OFL,4547,0,05/09/2013
3622,3360.171646,EAF,33,5224,7,FL,23.7,,15.0,G,2008,87,2178,26/07/2008,71,OFL,4547,0,05/09/2013
3622,3376.170149,EAF,43,5224,7,FL,23.7,,15.0,G,2008,87,2178,26/07/2008,71,OFL,4547,0,05/09/2013
3951,4386.923483,EB,36,5168,4,SA,24.2,,13.9,LB,2007,87,2158,13/07/2008,71,SEEN1,4547,0,07/09/2010
4190,3615.114478,EB,77,1774,3,A,24.4,,16.3,RB,2002,87,2372,29/07/2008,72,BrM,4548,1,28/08/2008
4165,2949.140572,EB,83,5077,3,SA,24.8,,15.9,LB,2007,87,2175,25/07/2008,72,ABX,4548,1,29/07/2015
3974,4863.458486,EB,11,1031,2,A,26.5,,17.8,RB,1996,87,2165,18/07/2008,74,BrM,4549,1,09/03/2010
3987,2555.236221,EB,72,4875,3,A,23.9,,14.7,,2006,87,2168,22/07/2008,74,SEEN1,4549,0,19/08/2009
3608,3367.537909,EAF,32,5210,8,FL,25.9,,15.0,G,2008,87,2168,22/07/2008,75,OFL,4550,1,22/07/2008
4184,3037.251783,EB,84,5137,3,SA,25.0,,15.9,LB,2007,87,2372,29/07/2008,77,ABX,4552,0,25/08/2008
3997,3537.965599,EB,78,1895,3,A,24.6,,14.8,RB,2003,87,2170,23/07/2008,81,BrF,4555,0,26/02/2010
3997,3773.171553,EAF,28,1895,6,A,24.6,,14.8,RB,2003,87,2170,23/07/2008,81,BrF,4555,0,26/02/2010
3996,906.5869596,EB,77,1754,3,A,26.7,,17.4,RB,2001,87,2170,23/07/2008,81,BrM,4555,1,25/08/2008
3610,6819.064299,EAF,5,5212,8,FL,24.2,,15.6,G,2008,87,2170,23/07/2008,81,OFL,4555,0,18/09/2015
3980,3632.496534,EAF,24,4917,6,A,24.7,,14.5,LB,2006,87,2165,18/07/2008,81,SEEN1,4555,0,07/09/2015
3994,2672.57219,EB,75,1491,3,A,24.3,,15.2,RB,1999,87,2170,23/07/2008,85,BrF,4558,0,23/08/2010
3611,12391.77461,EAF,6,5213,8,SA,24.2,,14.5,LB,2007,87,2170,23/07/2008,85,ABX,4558,0,09/03/2010
4163,1262.140777,EAF,4,4952,8,A,23.0,,16.0,LB,2006,87,2172,24/07/2008,87,BrF,4560,0,12/08/2008
4167,3027.940607,EB,79,3457,3,A,26.3,,16.9,,2005,87,2175,25/07/2008,90,BrM,4562,1,27/08/2008
4164,899.0702464,EAF,36,3595,8,SA,23.5,,15.9,LB,2005,87,2172,24/07/2008,90,BrF,4562,0,26/08/2015
3614,1397.523343,EAF,10,5216,8,SA,23.5,,15.4,LB,2007,87,2172,24/07/2008,90,H,4562,0,13/07/2013
4162,2234.606738,EB,11,1195,2,A,23.6,,16.1,RB,1996,87,2172,24/07/2008,94,BrF,4564,0,07/09/2010
4248,5375.107027,EB,71,4872,3,A,25.8,,17.8,RB,2006,87,2201,16/08/2008,95,BrM,4565,1,07/09/2015
3663,3873.760217,EAF,13,5266,8,SA,26.8,,16.1,LB,2007,87,2201,16/08/2008,95,ABX,4565,1,02/07/2009
4250,3066.80332,EB,68,1708,3,A,24.8,,16.0,RB,2001,87,2202,18/08/2008,98,BrM,4567,1,10/09/2015
3665,2963.034049,EB,85,5268,3,SA,24.2,,13.9,LB,2007,87,2202,18/08/2008,98,ABX,4567,0,07/09/2010
3623,5517.490505,EAF,36,5225,8,FL,25.0,,12.5,G,2008,87,2178,26/07/2008,98,FL,4567,1,01/08/2008
3603,2823.962605,EAF,33,5205,8,CH,24.3,,14.5,G,2008,87,2165,18/07/2008,99,FL,4568,0,31/07/2008
4249,3187.773511,EB,66,1394,3,A,25.8,,16.7,RB,1998,87,2202,18/08/2008,100,BrM,4569,1,01/03/2010
4252,9088.0419,EAF,39,3606,7,A,24.2,,15.1,,2005,87,2203,19/08/2008,100,ABX,4569,0,06/08/2013
3664,11735.68921,EB,74,5267,3,SA,24.5,,14.5,LB,2007,87,2201,16/08/2008,101,ABX,4570,0,24/02/2015
4159,3679.72698,EB,72,4894,3,A,25.7,,17.8,RB,2006,87,2172,24/07/2008,110,BrM,4574,1,13/08/2008
3613,8792.394429,EAF,7,5215,8,SA,25.4,,16.1,LB,2007,87,2172,24/07/2008,110,ABX,4574,1,28/02/2009
3995,1544.827457,EB,36,1790,4,A,24.8,,15.2,RB,2002,87,2170,23/07/2008,112,BrF,4576,0,02/09/2008
3985,1809.127234,EB,76,1731,3,A,25.3,,16.0,RB,2002,87,2168,22/07/2008,112,BrM,4576,1,25/07/2013
3984,3981.762034,EB,61,4887,3,A,26.1,,17.5,,2006,87,2168,22/07/2008,112,H,4576,1,23/08/2010
3984,3141.477865,EB,88,4887,3,A,26.1,,17.5,,2006,87,2168,22/07/2008,112,H,4576,1,23/08/2010
4234,4139.803353,EB,73,5160,3,SA,24.2,,14.5,LB,2007,87,2199,12/08/2008,112,AB,4576,0,26/08/2012
3662,4773.174023,EB,85,5265,3,FL,24.2,,13.9,G,2008,87,2201,16/08/2008,112,OFL,4576,0,18/02/2010
3640,4900.355887,EAF,38,5242,8,CH,24.3,,16.3,G,2008,87,2186,02/08/2008,118,FL,4579,0,07/09/2012
4161,1851.492422,EAF,32,1401,7,A,24.1,,16.1,RB,1997,87,2172,24/07/2008,125,BrF,4582,0,18/07/2010
4160,4097.603459,EB,78,1877,3,A,26.4,,17.7,RB,2003,87,2172,24/07/2008,125,BrM,4582,1,08/09/2015
4158,10745.81725,EAF,41,3596,7,A,24.3,,16.5,,2005,87,2172,24/07/2008,125,ABX,4582,0,08/09/2015
3615,9538.701748,EAF,5,5217,8,FL,24.7,,16.3,G,2008,87,2172,24/07/2008,125,OFL,4582,0,05/02/2015
4156,4769.663898,EAF,1,5141,8,SA,24.8,,14.9,LB,2007,87,2172,24/07/2008,125,SEEN1,4582,0,13/01/2009
4156,3298.131863,EB,84,5141,3,SA,24.8,,14.9,LB,2007,87,2172,24/07/2008,125,SEEN1,4582,0,13/01/2009
4155,2943.864497,EB,73,5164,3,SA,24.0,,16.6,LB,2007,87,2172,24/07/2008,125,SEEN2,4582,0,13/09/2012
4218,14825.31245,EAF,13,3641,8,A,24.1,,14.9,,2005,87,2195,09/08/2008,126,H,4583,0,22/02/2009
3657,4592.558551,EB,74,5260,3,OFL,26.2,,16.0,G,2008,87,2198,11/08/2008,126,OFL,4583,1,22/02/2009
3658,1922.634801,EAF,8,5261,8,FL,25.1,,16.3,G,2008,87,2198,11/08/2008,126,FL,4583,1,12/02/2009
4215,4130.80812,EB,68,1678,3,A,23.4,,14.2,RB,2002,87,2193,08/08/2008,129,BrF,4586,0,29/06/2013
4213,2351.171129,EB,75,1412,3,A,26.0,,17.0,RB,1998,87,2193,08/08/2008,129,BrM,4586,1,02/08/2010
3651,5763.331961,EB,85,5254,3,FL,26.1,,15.8,G,2008,87,2193,08/08/2008,129,FL,4586,1,06/02/2013
4214,4797.103739,EB,84,5173,3,SA,24.2,,16.2,LB,2007,87,2193,08/08/2008,129,ABX,4586,0,21/09/2015
4264,3179.936179,EAF,46,1886,7,A,24.8,,15.5,RB,2002,87,2385,30/08/2008,134,BrM,4587,1,16/02/2010
4254,3572.818969,EB,78,3002,3,A,24.2,,15.4,RB,2003,87,2203,19/08/2008,135,BrF,4588,0,15/07/2013
4258,3868.681209,EB,75,1581,3,A,25.6,,17.9,RB,2000,87,2384,20/08/2008,135,BrM,4588,1,05/02/2009
4262,1775.50844,EB,84,5117,3,SA,24.1,,15.9,LB,2007,87,2384,20/08/2008,135,ABX,4588,0,07/02/2009
4261,370.4339928,EAF,38,5080,8,SA,24.6,,14.8,LB,2007,87,2384,20/08/2008,135,SEEN1,4588,0,17/02/2010
4261,3406.790379,EB,83,5080,3,SA,24.6,,14.8,LB,2007,87,2384,20/08/2008,135,SEEN1,4588,0,17/02/2010
4259,4596.936869,EB,64,3574,3,A,23.3,,13.8,,2005,87,2384,20/08/2008,137,BrF,4589,0,18/09/2015
4259,5133.415307,EAF,28,3574,6,A,23.3,,13.8,,2005,87,2384,20/08/2008,137,BrF,4589,0,18/09/2015
4260,3904.42479,EB,65,4866,3,A,26.0,,17.4,RB,2005,87,2384,20/08/2008,137,BrM,4589,1,04/02/2013
3624,10214.12032,EAF,37,5226,7,CH,24.3,,16.6,G,2008,87,2178,26/07/2008,137,FL,4589,1,17/02/2015
4253,3748.113191,EB,79,3451,3,A,23.9,,14.5,RB,2005,87,2203,19/08/2008,138,BrF,4590,0,18/09/2015
4251,3566.928885,EAF,29,1801,7,A,25.2,,15.5,RB,2002,87,2203,19/08/2008,138,BrM,4590,1,17/08/2013
3666,5736.431158,EB,74,5269,3,FL,25.2,,15.0,G,2008,87,2203,19/08/2008,138,FL,4590,1,04/09/2010
4209,2617.100548,EAF,38,1043,7,A,24.5,,15.1,RB,1995,87,2375,07/08/2008,165,BrF,4598,0,15/02/2010
4208,4381.996353,EB,76,1682,3,A,25.8,,16.9,RB,2001,87,2375,07/08/2008,165,BrM,4598,1,07/08/2008
4168,2276.788195,EAF,36,3517,8,A,23.8,,15.0,RB,2005,87,2175,25/07/2008,168,BrF,4600,0,29/08/2012
3618,1843.662154,EAF,34,5220,7,OFL,25.4,,16.8,G,2008,87,2175,25/07/2008,168,OFL,4600,1,16/07/2011
3618,2669.938741,EAF,33,5220,7,OFL,25.4,,16.8,G,2008,87,2175,25/07/2008,168,OFL,4600,1,16/07/2011
3618,3646.569876,EAF,43,5220,7,OFL,25.4,,16.8,G,2008,87,2175,25/07/2008,168,OFL,4600,1,16/07/2011
4207,4626.497867,EAF,11,5076,8,SA,26.1,,17.1,LB,2007,87,2375,07/08/2008,169,BrM,4601,1,31/08/2010
3638,3062.861075,EAF,6,5240,8,OFL,25.9,,16.4,G,2008,87,2185,01/08/2008,169,OFL,4601,1,14/12/2011
4166,2557.330507,EB,36,5145,4,A,23.6,,14.9,RB,2007,87,2175,25/07/2008,173,AB,4603,0,11/08/2010
4201,1893.79672,EB,73,5162,3,A,24.1,,14.2,RB,2006,87,2189,05/08/2008,174,BrF,4604,0,05/08/2015
3646,2086.008602,EAF,1,5248,8,SA,26.2,,15.5,LB,2007,87,2189,05/08/2008,174,H,4604,1,30/12/2008
3639,4673.49138,EAF,36,5241,8,CH,23.7,,15.5,G,2008,87,2185,01/08/2008,174,FL,4604,0,01/08/2008
3976,1734.726694,EAF,35,3569,7,A,24.1,,12.9,LB,2005,87,2165,18/07/2008,407,BrF,4610,0,13/08/2010
3978,6797.638596,EB,79,3456,3,A,26.3,,16.5,RB,2004,87,2165,18/07/2008,407,BrM,4610,1,25/08/2015
3973,5178.321761,EAF,31,3616,7,A,23.6,,13.3,RB,2005,87,2165,18/07/2008,407,ABX,4610,0,31/08/2010
3607,2064.637533,EAF,34,5209,8,FL,26.3,,13.9,G,2008,87,2168,22/07/2008,407,FL,4610,1,22/07/2008
3602,9209.709354,EAF,8,5204,8,FL,25.9,,14.0,G,2008,87,2165,18/07/2008,407,FL,4610,1,08/09/2010
3983,4983.553427,EB,66,5147,3,SA,24.5,,14.2,LB,2007,87,2165,18/07/2008,407,SEEN1,4610,0,28/08/2010
4186,2639.770672,EB,71,4860,3,A,26.3,,17.8,LB,2006,87,2372,29/07/2008,480,BrM,4613,1,15/09/2015
4236,4196.341436,EB,83,4970,3,A,24.8,,15.9,RB,2006,87,2199,12/08/2008,479,BrF,4614,0,18/02/2010
3653,1732.627831,EAF,3,5256,8,SA,23.7,,15.2,LB,2007,87,2195,09/08/2008,472,BrF,4616,0,16/08/2009
3980,3632.496534,EAF,24,4917,6,A,24.7,,14.5,LB,2006,87,2165,18/07/2008,-3,FLOAT,4618,0,07/09/2015
4155,2943.864497,EB,73,5164,3,SA,24.0,,16.6,LB,2007,87,2172,24/07/2008,-3,FLOAT,4619,0,13/09/2012
3951,4386.923483,EB,36,5168,4,SA,24.2,,13.9,LB,2007,87,2158,13/07/2008,-3,FLOAT,4621,0,07/09/2010
3982,1090.343706,EAF,44,5074,7,SA,23.8,,13.5,LB,2007,87,2165,18/07/2008,-3,FLOAT,4622,0,18/07/2008
4441,6916.907562,EAF,41,1359,7,A,27.5,,16.5,RB,1998,93,2561,07/08/2009,251,BrM,4625,1,05/09/2013
4444,2329.071003,EAF,38,1495,8,A,24.6,,17.5,RB,1999,93,2557,07/08/2009,264,BrM,4635,1,13/08/2009
4458,9325.700362,EAF,44,1844,7,A,26.5,,17.0,RB,2003,93,2563,15/08/2009,271,BrM,4643,1,20/09/2013
4448,24127.85729,EAF,39,1858,7,A,26.3,,17.2,RB,2003,93,2535,10/07/2009,281,BrM,4651,1,13/07/2009
4447,1084.689524,EAF,32,1858,8,A,,,16.0,RB,2003,93,2544,13/07/2009,281,BrM,4651,1,13/07/2009
4450,912.5121875,EAF,32,1696,8,A,25.4,,16.0,RB,2002,93,2535,10/07/2009,485,BrM,4663,1,15/08/2011
4457,1668.187334,EAF,37,1684,8,A,26.3,,17.4,RB,2000,93,2575,15/08/2009,507,BrM,4688,1,26/07/2011
4456,953.0043268,EAF,36,1427,7,A,25.5,,17.0,RB,1999,93,2574,14/08/2009,511,BrM,4692,1,15/10/2015
4315,5156.373219,EB,73,5160,3,A,24.1,,14.3,RB,2007,92,2455,12/07/2009,1,BrF,4696,0,26/08/2012
4280,8209.49354,EB,74,5267,3,A,24.4,,14.9,RB,2007,92,2401,22/06/2009,2,BrF,4697,0,24/02/2015
4303,5303.916501,EB,86,5327,3,OFL,25.8,,15.9,G,2009,92,2409,02/07/2009,3,H,4698,1,06/09/2010
4470,8636.219728,EAF,12,5453,8,CH,25.5,,17.3,G,2009,92,2522,19/08/2009,3,FL,4698,1,26/06/2015
4360,2632.270405,EAF,24,5343,8,CH,25.9,,17.2,G,2009,92,2520,19/08/2009,3,FL,4698,1,10/08/2010
4283,5314.016659,EB,86,5318,3,SA,24.1,,14.1,LB,2009,92,2398,20/06/2009,3,SEEN1,4698,0,19/08/2009
4479,4353.95317,EAF,13,5462,8,CH,25.7,,16.5,G,2009,92,2597,04/09/2009,4,FL,4699,1,25/02/2015
4278,4253.759075,EB,67,1509,3,A,26.1,,15.9,RB,1999,92,2399,18/06/2009,7,BrM,4701,1,31/08/2010
4271,2661.700334,EB,85,5289,3,SA,24.5,,14.1,LB,2009,92,2399,18/06/2009,7,ABX,4701,0,22/07/2009
4320,6064.781838,EB,61,4939,3,A,26.3,,16.1,RB,2006,92,2444,11/07/2009,8,BrM,4702,1,19/08/2010
4312,1655.53579,EB,87,5332,3,OFL,24.8,,13.1,G,2009,92,2453,13/07/2009,8,OFL,4702,0,13/08/2009
